step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6935221354166666,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6713053385416666,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6649983723958334,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.62158203125,3.0,1.0,0.6,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6978550118058187,0.6260173704178731,0.6889673227865649,0.010009742110329234
6,0.6486409505208334,3.0,1.0,0.6,2,1,0.0,,,,,
7,0.63653564453125,3.0,1.0,0.6,2,2,0.0,,,,,
8,0.623046875,3.0,1.0,0.6,2,3,0.0,,,,,
9,0.62060546875,3.0,1.0,0.6,2,4,0.0,,,,,
10,0.63037109375,3.0,1.0,0.6,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6160076283075439,0.6685494389042463,0.6257689145403516,0.6608473203888243,0.009761286232807698
11,0.6505533854166666,3.0,1.0,0.6,3,1,0.0,,,,,
12,0.7022908528645834,3.0,1.0,0.6,3,2,0.0,,,,,
13,0.6798299153645834,3.0,1.0,0.6,3,3,0.0,,,,,
14,0.6484171549479166,3.0,1.0,0.6,3,4,0.0,,,,,
15,0.6416422526041666,3.0,1.0,0.6,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6160076283075439,0.6645338315014023,0.6258785289961369,0.6627475325998863,0.009870900688593087
16,0.6353047688802084,3.0,1.0,0.6,4,1,0.0,,,,,
17,0.624359130859375,3.0,1.0,0.6,4,2,0.0,,,,,
18,0.5954996744791666,3.0,1.0,0.6,4,3,0.0,,,,,
19,0.6334635416666666,3.0,1.0,0.6,4,4,0.0,,,,,
20,0.7003987630208334,3.0,1.0,0.6,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6160076283075439,0.640928360687825,0.6262271192323676,0.6353933469584718,0.01021949092482377
21,0.6614990234375,3.0,1.0,0.6,5,1,0.0,,,,,
22,0.63873291015625,3.0,1.0,0.6,5,2,0.0,,,,,
23,0.6358846028645834,3.0,1.0,0.6,5,3,0.0,,,,,
24,0.6083170572916666,3.0,1.0,0.6,5,4,0.0,,,,,
25,0.6875203450520834,3.0,1.0,0.6,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6386683627811925,0.6381447033247963,0.6287101179916083,0.6386019427280439,-0.009958244789584292
26,0.6371053059895834,3.0,1.0,0.6,6,1,0.0,,,,,
27,0.6542561848958334,3.0,1.0,0.6,6,2,0.0,,,,,
28,0.6309814453125,3.0,1.0,0.6,6,3,0.0,,,,,
29,0.662109375,3.0,1.0,0.6,6,4,0.0,,,,,
30,0.639129638671875,3.0,1.0,0.6,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6588351139323433,0.6210706123136172,0.6443045443452008,0.6241088547302887,-0.014530569587142494
31,0.63421630859375,3.0,1.0,0.6,7,1,0.0,,,,,
32,0.6127726236979166,3.0,1.0,0.6,7,2,0.0,,,,,
33,0.6942952473958334,3.0,1.0,0.6,7,3,0.0,,,,,
34,0.5942179361979166,3.0,1.0,0.6,7,4,0.0,,,,,
35,0.6652018229166666,3.0,1.0,0.6,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6160076283075439,0.6397127976182272,0.6260563841507071,0.6345656548121609,0.010048755843163226
36,0.6915283203125,3.0,1.0,0.6,8,1,0.0,,,,,
37,0.6937662760416666,3.0,1.0,0.6,8,2,0.0,,,,,
38,0.6891276041666666,3.0,1.0,0.6,8,3,0.0,,,,,
39,0.6059163411458334,3.0,1.0,0.6,8,4,0.0,,,,,
40,0.63970947265625,3.0,1.0,0.6,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6448109639029211,0.6218065802558844,0.6543842208944219,0.6189572053283942,0.0095732569915008
41,0.6105143229166666,3.0,1.0,0.6,9,1,0.0,,,,,
42,0.63336181640625,3.0,1.0,0.6,9,2,0.0,,,,,
43,0.64117431640625,3.0,1.0,0.6,9,3,0.0,,,,,
44,0.60614013671875,3.0,1.0,0.6,9,4,0.0,,,,,
45,0.64874267578125,3.0,1.0,0.6,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6582565920350484,0.6100238792036704,0.6576416275835998,0.6064020098880912,-0.0006149644514485963
46,0.5814921061197916,3.0,1.0,0.6,10,1,0.0,,,,,
47,0.56536865234375,3.0,1.0,0.6,10,2,0.0,,,,,
48,0.5968831380208334,3.0,1.0,0.6,10,3,0.0,,,,,
49,0.624969482421875,3.0,1.0,0.6,10,4,0.0,,,,,
50,0.5573628743489584,3.0,1.0,0.6,10,5,0.0,,,,,
50,,,,,10,,1.0,0.6557613701195675,0.6031707406846762,0.6584367557257119,0.5986775928133757,0.0026753856061444425
