step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8777061104774475,0.0,0.6,0.0038053,,,,
4,0.7678350210189819,0.0,0.6,0.0038053,,,,
5,0.5190694332122803,0.0,0.6,0.0038053,,,,
6,0.7431272864341736,0.0,0.6,0.0038053,,,,
7,0.674530565738678,0.0,0.6,0.0038053,,,,
8,0.7087746858596802,0.0,0.6,0.0038053,,,,
9,0.8610574007034302,0.0,0.6,0.0038053,,,,
10,0.8033952713012695,0.0,0.6,0.0038053,,,,
11,0.7878521680831909,0.0,0.6,0.0038053,,,,
12,0.7332083582878113,0.0,0.6,0.0038053,,,,
13,0.6507481336593628,0.0,0.6,0.0038053,,,,
14,0.7968376874923706,0.0,0.6,0.0038053,,,,
15,0.7109013795852661,2.0,0.6,0.0038053,,,,
16,0.695354163646698,3.0,0.6,0.0038053,,,,
17,0.7331421971321106,12.0,0.6,0.0038053,,,,
18,0.7216015458106995,10.0,0.6,0.0038053,,,,
19,0.7398297190666199,10.0,0.6,0.0038053,,,,
20,0.6765539646148682,8.0,0.6,0.0038053,,,,
21,0.7250819206237793,1.0,0.6,0.0038053,,,,
22,0.6985079646110535,14.0,0.6,0.0038053,,,,
23,0.6891438364982605,12.0,0.6,0.0038053,,,,
24,0.8009929060935974,5.0,0.6,0.0038053,,,,
25,0.7335347533226013,16.0,0.6,0.0038053,,,,
26,0.7600380778312683,11.0,0.6,0.0038053,,,,
27,0.6466275453567505,20.0,0.6,0.0038053,,,,
28,0.6871845722198486,23.0,0.6,0.0038053,,,,
29,0.6891638040542603,25.0,0.6,0.0038053,,,,
30,0.7094854116439819,6.0,0.6,0.0038053,,,,
31,0.7079886794090271,2.0,0.6,0.0038053,,,,
32,0.7607492208480835,0.0,0.6,0.0038053,,,,
33,0.632070779800415,1.0,0.6,0.0038053,,,,
34,0.7877551317214966,0.0,0.6,0.0038053,,,,
35,0.7841946482658386,0.0,0.6,0.0038053,,,,
36,0.678288996219635,0.0,0.6,0.0038053,,,,
37,0.6838070154190063,0.0,0.6,0.0038053,,,,
38,0.6500399708747864,3.0,0.6,0.0038053,,,,
39,0.6993322372436523,7.0,0.6,0.0038053,,,,
40,0.7078513503074646,4.0,0.6,0.0038053,,,,
41,0.5990604162216187,2.0,0.6,0.0038053,,,,
42,0.6615390181541443,2.0,0.6,0.0038053,,,,
43,0.6763405799865723,0.0,0.6,0.0038053,,,,
44,0.6358363032341003,1.0,0.6,0.0038053,,,,
45,0.6975873708724976,0.0,0.6,0.0038053,,,,
46,0.7009539008140564,0.0,0.6,0.0038053,,,,
47,0.79655921459198,0.0,0.6,0.0038053,,,,
48,0.7256171703338623,0.0,0.6,0.0038053,,,,
49,0.6384925842285156,0.0,0.6,0.0038053,,,,
50,0.6324265599250793,0.0,0.6,0.0038053,,,,
51,0.6387644410133362,0.0,0.6,0.0038053,,,,
52,0.7313694953918457,0.0,0.6,0.0038053,,,,
53,0.7270234823226929,0.0,0.6,0.0038053,,,,
54,0.6705119013786316,0.0,0.6,0.0038053,,,,
55,0.6664301156997681,0.0,0.6,0.0038053,,,,
56,0.5300188064575195,0.0,0.6,0.0038053,,,,
57,0.6906462907791138,0.0,0.6,0.0038053,,,,
58,0.724118173122406,0.0,0.6,0.0038053,,,,
59,1.0706541538238525,0.0,0.6,0.0038053,,,,
60,0.8766528367996216,0.0,0.6,0.0038053,,,,
61,0.7019426822662354,0.0,0.6,0.0038053,,,,
62,0.7663604021072388,0.0,0.6,0.0038053,,,,
63,0.7371087074279785,0.0,0.6,0.0038053,,,,
64,0.7521342039108276,0.0,0.6,0.0038053,,,,
65,0.6337131261825562,0.0,0.6,0.0038053,,,,
66,0.6025867462158203,0.0,0.6,0.0038053,,,,
67,0.7413692474365234,0.0,0.6,0.0038053,,,,
68,0.6835281848907471,0.0,0.6,0.0038053,,,,
69,0.7330347895622253,0.0,0.6,0.0038053,,,,
70,0.6293348073959351,0.0,0.6,0.0038053,,,,
71,0.6983433961868286,1.0,0.6,0.0038053,,,,
72,0.5981695652008057,4.0,0.6,0.0038053,,,,
73,0.5984272956848145,0.0,0.6,0.0038053,,,,
74,0.6966223120689392,0.0,0.6,0.0038053,,,,
75,0.7016157507896423,0.0,0.6,0.0038053,,,,
76,0.5557032227516174,0.0,0.6,0.0038053,,,,
77,0.6122528910636902,0.0,0.6,0.0038053,,,,
78,0.7660325765609741,0.0,0.6,0.0038053,,,,
78,,,,,0.6137184115523465,1,0.7413654618473896,0.12764705029504309
79,0.5917487144470215,0.0,0.6,0.0038053,,,,
80,0.5474444627761841,0.0,0.6,0.0038053,,,,
81,0.5572682619094849,0.0,0.6,0.0038053,,,,
82,0.49426114559173584,0.0,0.6,0.0038053,,,,
83,0.6491765975952148,0.0,0.6,0.0038053,,,,
84,0.563921332359314,0.0,0.6,0.0038053,,,,
85,0.18896794319152832,0.0,0.6,0.0038053,,,,
86,0.7204080820083618,0.0,0.6,0.0038053,,,,
87,0.739799976348877,0.0,0.6,0.0038053,,,,
88,0.19049637019634247,0.0,0.6,0.0038053,,,,
89,0.8048521280288696,0.0,0.6,0.0038053,,,,
90,0.4440416991710663,0.0,0.6,0.0038053,,,,
91,0.4905226528644562,0.0,0.6,0.0038053,,,,
92,0.44718700647354126,0.0,0.6,0.0038053,,,,
93,0.5010088086128235,0.0,0.6,0.0038053,,,,
94,0.670143723487854,0.0,0.6,0.0038053,,,,
95,0.5685696601867676,0.0,0.6,0.0038053,,,,
96,0.5793075561523438,0.0,0.6,0.0038053,,,,
97,0.6319249868392944,0.0,0.6,0.0038053,,,,
98,0.3456936180591583,0.0,0.6,0.0038053,,,,
99,0.6356770992279053,0.0,0.6,0.0038053,,,,
100,0.4149736166000366,0.0,0.6,0.0038053,,,,
101,0.5562860369682312,0.0,0.6,0.0038053,,,,
102,0.37279272079467773,0.0,0.6,0.0038053,,,,
103,0.6398540735244751,0.0,0.6,0.0038053,,,,
104,0.8456115126609802,0.0,0.6,0.0038053,,,,
105,0.5496668815612793,0.0,0.6,0.0038053,,,,
106,0.6898285150527954,0.0,0.6,0.0038053,,,,
107,0.4479873478412628,0.0,0.6,0.0038053,,,,
108,0.7735409736633301,0.0,0.6,0.0038053,,,,
109,0.5971363186836243,0.0,0.6,0.0038053,,,,
110,0.47770166397094727,0.0,0.6,0.0038053,,,,
111,1.2031503915786743,0.0,0.6,0.0038053,,,,
112,0.8880763053894043,0.0,0.6,0.0038053,,,,
113,0.2259843349456787,0.0,0.6,0.0038053,,,,
114,1.1512484550476074,0.0,0.6,0.0038053,,,,
115,0.17384445667266846,0.0,0.6,0.0038053,,,,
116,0.9216566681861877,0.0,0.6,0.0038053,,,,
117,0.45427611470222473,0.0,0.6,0.0038053,,,,
118,0.5914504528045654,0.0,0.6,0.0038053,,,,
119,0.685210108757019,0.0,0.6,0.0038053,,,,
120,0.6676523685455322,0.0,0.6,0.0038053,,,,
121,0.5752061605453491,0.0,0.6,0.0038053,,,,
122,0.6284815073013306,0.0,0.6,0.0038053,,,,
123,0.577648937702179,0.0,0.6,0.0038053,,,,
124,0.47118079662323,0.0,0.6,0.0038053,,,,
125,0.6046829223632812,0.0,0.6,0.0038053,,,,
126,0.6546818017959595,0.0,0.6,0.0038053,,,,
127,0.45229455828666687,0.0,0.6,0.0038053,,,,
128,0.5357886552810669,0.0,0.6,0.0038053,,,,
129,0.7768169641494751,0.0,0.6,0.0038053,,,,
130,0.4156341552734375,0.0,0.6,0.0038053,,,,
131,0.5132116079330444,0.0,0.6,0.0038053,,,,
132,0.6732199192047119,0.0,0.6,0.0038053,,,,
133,0.63618004322052,0.0,0.6,0.0038053,,,,
134,0.2850632965564728,0.0,0.6,0.0038053,,,,
135,0.5706795454025269,0.0,0.6,0.0038053,,,,
136,0.7061433792114258,0.0,0.6,0.0038053,,,,
137,0.3006936311721802,0.0,0.6,0.0038053,,,,
138,0.34826502203941345,0.0,0.6,0.0038053,,,,
139,0.4793010652065277,0.0,0.6,0.0038053,,,,
140,0.3665168285369873,0.0,0.6,0.0038053,,,,
141,0.2746375501155853,0.0,0.6,0.0038053,,,,
142,0.7605336904525757,0.0,0.6,0.0038053,,,,
143,0.49485230445861816,0.0,0.6,0.0038053,,,,
144,0.6327993869781494,0.0,0.6,0.0038053,,,,
145,0.6421273946762085,0.0,0.6,0.0038053,,,,
146,0.5423821210861206,0.0,0.6,0.0038053,,,,
