step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,1,1,0.0,32.0,32.0,0.7061344385147095,472.60139702120796,6168.9111328125,,,,,
2,1,2,0.0,32.0,32.0,0.6953562498092651,166.37067100964487,7769.7900390625,,,,,
3,1,3,0.0,32.0,32.0,0.6961499452590942,125.93931803712621,7769.0400390625,,,,,
4,1,4,0.0,32.0,32.0,0.6985687017440796,127.04574799863622,7769.0400390625,,,,,
5,1,5,0.0,32.0,32.0,0.695286750793457,126.96349702309817,7769.0400390625,,,,,
6,1,6,0.0,32.0,32.0,0.6910943984985352,129.7886859974824,7769.0400390625,,,,,
7,1,7,0.0,32.0,32.0,0.699992299079895,175.79363501863554,7769.0400390625,,,,,
8,1,8,0.0,32.0,32.0,0.6800743341445923,175.82419695099816,7769.0400390625,,,,,
9,1,9,0.0,32.0,32.0,0.6727234721183777,135.83156000822783,7769.0400390625,,,,,
10,1,10,0.0,32.0,32.0,0.7029781341552734,129.71344403922558,7769.0400390625,,,,,
11,1,11,0.0,32.0,32.0,0.6621620655059814,128.61891300417483,7769.0400390625,,,,,
12,1,12,0.0,32.0,32.0,0.6902965903282166,127.18871101969853,7769.0400390625,,,,,
13,1,13,0.0,32.0,32.0,0.7500386238098145,140.54948597913608,7769.0400390625,,,,,
14,1,14,0.0,32.0,32.0,0.7096828818321228,162.24062000401318,7769.0400390625,,,,,
15,1,15,0.0,32.0,32.0,0.689638614654541,163.39513199636713,7769.0400390625,,,,,
16,1,16,0.0,32.0,32.0,0.6631789207458496,137.60914199519902,7769.0400390625,,,,,
17,1,17,0.0,32.0,32.0,0.7185996770858765,132.41654401645064,7769.0400390625,,,,,
18,1,18,0.0,32.0,32.0,0.6923545598983765,129.78890002705157,7769.0400390625,,,,,
19,1,19,0.0,32.0,32.0,0.6958277821540833,129.76300803711638,7769.0400390625,,,,,
20,1,20,0.0,32.0,32.0,0.6885777711868286,138.4111320367083,7769.0400390625,,,,,
21,1,21,0.0,32.0,32.0,0.69463050365448,164.25941698253155,7769.0400390625,,,,,
22,1,22,0.0,32.0,32.0,0.6852297782897949,152.96559099806473,7769.0400390625,,,,,
23,1,23,0.0,32.0,32.0,0.691208004951477,138.75246699899435,7769.0400390625,,,,,
24,1,24,0.0,32.0,32.0,0.6833462715148926,132.2563790017739,7769.0400390625,,,,,
25,1,25,0.0,32.0,32.0,0.6882637739181519,131.4209810225293,7769.0400390625,,,,,
26,1,26,0.0,32.0,32.0,0.6871738433837891,131.88768801046535,7769.0400390625,,,,,
27,1,27,0.0,32.0,32.0,0.6944083571434021,139.15647595422342,7769.0400390625,,,,,
28,1,28,0.0,32.0,32.0,0.668376088142395,156.40196501044556,7769.0400390625,,,,,
29,1,29,0.0,32.0,32.0,0.7124457359313965,151.81265003047884,7769.0400390625,,,,,
30,1,30,0.0,32.0,32.0,0.7113321423530579,139.95321904076263,7769.0400390625,,,,,
31,1,31,0.0,32.0,32.0,0.736015796661377,137.08377798320726,7769.0400390625,,,,,
32,1,32,0.0,32.0,32.0,0.6795368194580078,133.11922398861498,7769.0400390625,,,,,
33,1,33,0.0,32.0,32.0,0.69461590051651,132.79479701304808,7769.0400390625,,,,,
34,1,34,0.0,32.0,32.0,0.66881263256073,138.6969320010394,7769.0400390625,,,,,
35,1,35,0.0,32.0,32.0,0.7083057165145874,149.72324698464945,7769.0400390625,,,,,
36,1,36,0.0,32.0,32.0,0.704684317111969,151.9315880141221,7769.0400390625,,,,,
