step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875813802083334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6520589192708334,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.68682861328125,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6253255208333334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.64373779296875,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7130126953125,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6554056205332078,0.6258297284964198,0.6509309875366388,0.00982210018887597
8,0.6191202799479166,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.7125447591145834,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.64056396484375,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6081136067708334,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.66033935546875,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6796976725260416,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6180826822916666,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.619275602163753,0.635348134956592,0.6293959916816215,0.6316276890940123,0.010120389517868533
15,0.6471964518229166,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6121114095052084,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6062113444010416,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6309611002604166,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.607421875,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.602813720703125,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6346215118874499,0.6164153518145086,0.6501305373367025,0.6102951428676721,0.01550902544925259
