step,mean,std,var,n
1,0.38378378378378375,0.10277380184773807,0.01056245434623813,5
2,0.508108108108108,0.056434089237354323,0.0031848064280496713,5
3,0.4837837837837838,0.047892013909917173,0.0022936449963477,5
4,0.39729729729729724,0.10134234194190635,0.010270270270270271,5
5,0.4837837837837838,0.049393694277019104,0.0024397370343316295,5
6,0.4378378378378378,0.048044294147651816,0.0023082542001460907,5
7,0.47837837837837843,0.07907426399096104,0.006252739225712197,5
8,0.4459459459459459,0.08923012983361717,0.007962016070124176,5
9,0.4864864864864864,0.08881987419002693,0.007888970051132213,5
10,0.4513513513513514,0.14136969546618403,0.01998539079620161,5
11,0.5297297297297296,0.02620367490495312,0.0006866325785244698,5
12,0.3864864864864865,0.16274669424134702,0.026486486486486494,5
13,0.4108108108108108,0.11612189761589642,0.01348429510591673,5
14,0.3432432432432432,0.14619598201403808,0.021373265157048946,5
15,0.34324324324324323,0.1765260085708966,0.031161431701972254,5
16,0.44324324324324327,0.11383480912785239,0.012958363769174586,5
17,0.5108108108108108,0.03953713199548054,0.0015631848064280509,5
18,0.44324324324324316,0.07119967498551076,0.005069393718042367,5
19,0.4297297297297297,0.047892013909917146,0.0022936449963476976,5
20,0.454054054054054,0.18891872559244646,0.035690284879474087,5
21,0.518918918918919,0.05834333282411597,0.0034039444850255673,5
22,0.44594594594594594,0.14504224718917558,0.021037253469685914,5
23,0.4351351351351352,0.14763784090538018,0.021796932067202346,5
24,0.48378378378378367,0.07990132702213236,0.006384222059897739,5
25,0.4,0.1423993499710215,0.02027757487216946,5
26,0.35945945945945945,0.22198388322574134,0.04927684441197956,5
27,0.45675675675675675,0.1147933004410557,0.013177501826150479,5
28,0.3972972972972973,0.17148856301854387,0.02940832724616509,5
29,0.3243243243243243,0.1393923995484068,0.01943024105186268,5
30,0.40810810810810816,0.07663484799328553,0.00587289992695398,5
31,0.33513513513513515,0.17271940874238334,0.029831994156318486,5
32,0.41891891891891897,0.14479021876733922,0.020964207450693946,5
33,0.34324324324324323,0.20980355346027407,0.044017531044558085,5
34,0.46486486486486484,0.045706850068345295,0.0020891161431701964,5
35,0.36756756756756753,0.13112983211576437,0.017195032870708553,5
36,0.372972972972973,0.15633680934031974,0.02444119795471148,5
37,0.4108108108108108,0.23384236104133266,0.05468224981738497,5
38,0.38918918918918916,0.18358494808369405,0.033703433162892635,5
39,0.35405405405405405,0.2331854552445729,0.054375456537618716,5
40,0.254054054054054,0.17833742363593108,0.03180423666910155,5
41,0.2837837837837837,0.213325267682931,0.04550766983199416,5
42,0.25675675675675674,0.1477861958323494,0.021840759678597527,5
43,0.27297297297297296,0.14689381882920208,0.021577794010226446,5
44,0.3135135135135135,0.15745418014734605,0.024791818845872903,5
45,0.26216216216216215,0.15563437890689696,0.024222059897735577,5
46,0.27837837837837837,0.1844186173971025,0.03401022644265888,5
47,0.24864864864864863,0.20308072858561296,0.0412417823228634,5
48,0.2891891891891892,0.17939920838136314,0.03218407596785976,5
49,0.2702702702702703,0.1960158309672297,0.038422205989773556,5
50,0.2486486486486486,0.20433576401552217,0.04175310445580717,5
51,0.21621621621621614,0.18548497228944313,0.034404674945215485,5
52,0.254054054054054,0.21880210430280106,0.04787436084733383,5
53,0.27297297297297296,0.23114034327811137,0.05342585829072316,5
54,0.24864864864864863,0.2635100484872671,0.06943754565376185,5
55,0.17837837837837833,0.2039421565396052,0.04159240321402484,5
56,0.2243243243243243,0.2563439070568514,0.06571219868517167,5
57,0.24054054054054053,0.2686981301975474,0.07219868517165814,5
58,0.24324324324324326,0.2573960746120892,0.06625273922571219,5
59,0.2189189189189189,0.25759464989067793,0.06635500365230095,5
60,0.2378378378378378,0.23274648801741607,0.054170927684441206,5
61,0.18918918918918917,0.21570886420794502,0.046530314097881664,5
62,0.14324324324324325,0.1607142567277676,0.025829072315558792,5
63,0.22162162162162163,0.24602018481568164,0.06052593133674215,5
64,0.2243243243243243,0.2587546734032741,0.06695398100803507,5
65,0.1783783783783784,0.22891748300388864,0.052403214024835644,5
66,0.21081081081081082,0.26170202025751793,0.06848794740686633,5
67,0.18918918918918917,0.2272521406440855,0.05164353542731921,5
68,0.23513513513513512,0.2803003710803064,0.07856829802775749,5
69,0.24054054054054053,0.2632049475446454,0.06927684441197954,5
70,0.22162162162162158,0.23878802822823386,0.05701972242512782,5
71,0.26756756756756755,0.24599049195638384,0.060511322132943746,5
72,0.2486486486486486,0.26156242350130177,0.06841490138787434,5
73,0.2594594594594595,0.26856216999545224,0.07212563915266618,5
74,0.17567567567567569,0.22628579123172413,0.05120525931336743,5
75,0.23243243243243236,0.23921590933360873,0.05722425127830531,5
76,0.26216216216216215,0.28572054673302727,0.08163623082542001,5
77,0.254054054054054,0.2652782213014461,0.07037253469685902,5
78,0.2,0.2521492711284455,0.0635792549306063,5
79,0.24864864864864863,0.2909142787903175,0.08463111760409059,5
80,0.24594594594594593,0.2747467124940653,0.07548575602629656,5
81,0.23243243243243245,0.2792298706657713,0.07796932067202336,5
82,0.24594594594594596,0.2968547074107239,0.08812271731190649,5
83,0.24054054054054053,0.294631785403495,0.08680788897005112,5
84,0.24864864864864863,0.3045311572108816,0.09273922571219867,5
85,0.24864864864864863,0.3045311572108816,0.09273922571219867,5
86,0.227027027027027,0.2785751076048676,0.07760409057706355,5
87,0.22162162162162163,0.27169892674296625,0.07382030679327975,5
88,0.22432432432432434,0.2694040171757213,0.07257852447041635,5
89,0.227027027027027,0.2781815100255365,0.07738495252008765,5
90,0.24054054054054053,0.29537461821219996,0.0872461650840029,5
91,0.24054054054054053,0.2948796042591536,0.08695398100803504,5
92,0.19189189189189187,0.23505745843415027,0.055252008765522276,5
93,0.2135135135135135,0.2623710508002507,0.06883856829802774,5
94,0.19459459459459455,0.23970398106639698,0.057457998539079604,5
95,0.1864864864864865,0.22843834172016692,0.05218407596785975,5
96,0.18108108108108106,0.22378639507550757,0.050080350620891154,5
97,0.17027027027027025,0.2085814203413485,0.04350620891161431,5
98,0.0972972972972973,0.12397129666140233,0.015368882395909425,5
99,0.15675675675675677,0.19217717659060735,0.03693206720233748,5
100,0.11621621621621622,0.14291139531245714,0.020423666910153397,5
101,0.08108108108108107,0.12056598931457005,0.014536157779401019,5
102,0.05945945945945946,0.07720463165992271,0.0059605551497443395,5
103,0.04324324324324322,0.055652054816145914,0.00309715120525931,5
104,0.03513513513513512,0.043243243243243225,0.0018699780861943008,5
105,0.027027027027027,0.0341867855153338,0.001168736303871437,5
106,0.010810810810810801,0.013240485096125274,0.00017531044558071553,5
107,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
108,0.0162162162162162,0.021621621621621602,0.0004674945215485747,5
109,0.0054054054054054005,0.010810810810810801,0.00011687363038714368,5
110,0.0054054054054054005,0.010810810810810801,0.00011687363038714368,5
111,0.0027027027027027003,0.0054054054054054,2.9218407596785913e-05,5
112,0.0,0.0,0.0,5
113,0.0,0.0,0.0,5
114,0.0,0.0,0.0,5
115,0.0,0.0,0.0,5
116,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
117,0.0,0.0,0.0,5
118,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
119,0.0135135135135135,0.027027027027027,0.000730460189919648,5
120,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
121,0.0,0.0,0.0,5
122,0.0,0.0,0.0,5
123,0.010810810810810801,0.0216216216216216,0.0004674945215485746,5
124,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
125,0.0081081081081081,0.0162162162162162,0.00026296566837107326,5
126,0.010810810810810801,0.0216216216216216,0.0004674945215485746,5
127,0.0081081081081081,0.0162162162162162,0.00026296566837107326,5
128,0.0,0.0,0.0,5
129,0.02162162162162162,0.04324324324324324,0.001869978086194302,5
130,0.027027027027027018,0.05405405405405403,0.002921840759678595,5
131,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
132,0.02162162162162162,0.04324324324324324,0.001869978086194302,5
133,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
134,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
135,0.0,0.0,0.0,5
136,0.0054054054054054005,0.0108108108108108,0.00011687363038714365,5
137,0.010810810810810801,0.0216216216216216,0.0004674945215485746,5
138,0.0,0.0,0.0,5
139,0.0081081081081081,0.0162162162162162,0.00026296566837107326,5
140,0.0,0.0,0.0,5
141,0.0,0.0,0.0,5
142,0.0,0.0,0.0,5
143,0.0,0.0,0.0,5
144,0.0,0.0,0.0,5
145,0.0,0.0,0.0,5
146,0.0,0.0,0.0,5
