step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6893717447916666,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6927131371581144,0.5137886461526407,0.6924010932681112,0.0054836729160594455
2,0.6893310546875,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.691162109375,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6940511067708334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6913655598958334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6963297526041666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.691650390625,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6869710286458334,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6902262369791666,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6894124348958334,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.5083049732365813,0.6920475906473226,0.5142849484238701,0.6915765285496972,0.005979975187288766
11,0.6962483723958334,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6927083333333334,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6958821614583334,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6916910807291666,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6936442057291666,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6915690104166666,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6898600260416666,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.6868896484375,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6832682291666666,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6864420572916666,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.5083049732365813,0.6911632454149655,0.5139230113843015,0.690786195963351,0.005618038147720217
21,0.6845296223958334,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.6910400390625,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.691650390625,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.6918538411458334,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6853841145833334,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.7005615234375,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6907958984375,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6937255859375,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6938069661458334,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.6947835286458334,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.5083049732365813,0.6907813591058574,0.5138361133053709,0.69042678795424,0.005531140068789631
