step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6657307942708334,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.67291259765625,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.62481689453125,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6432291666666666,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.7099812825520834,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6573126707877313,0.6258297284964198,0.6507885042391547,0.00982210018887597
8,0.5954996744791666,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.751953125,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.632568359375,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.5694986979166666,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.6529439290364584,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6745096842447916,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.6089680989583334,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6229741935136502,0.6268099720954772,0.6323674354425389,0.6266928779418613,0.009393241928888685
15,0.6409708658854166,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.5964762369791666,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.6084493001302084,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.605072021484375,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.62640380859375,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.57000732421875,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6326011489889812,0.6056313360333289,0.6538507754319405,0.6041393952590199,0.021249626442959246
