step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6680430620908737,14.0,74.0,0.1891891891891892,5.0,9.0,0.35714285714285715,0.6428571428571429,0.1737904195771387,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6731212586164474,15.0,74.0,0.20270270270270271,8.0,7.0,0.5333333333333333,0.4666666666666667,0.17305040500148516,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6545730233192444,25.0,74.0,0.33783783783783783,6.0,19.0,0.24,0.76,0.1758132445224017,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6981004625558853,33.0,74.0,0.44594594594594594,11.0,22.0,0.3333333333333333,0.6666666666666666,0.17298762870027426,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6554760038852692,23.0,74.0,0.3108108108108108,5.0,18.0,0.21739130434782608,0.782608695652174,0.17663180025506292,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.7115788161754608,30.0,74.0,0.40540540540540543,12.0,18.0,0.4,0.6,0.17486227192713436,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.701847180724144,3.0,74.0,0.04054054054054054,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17916836054040028,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6484522819519043,8.0,74.0,0.10810810810810811,1.0,7.0,0.125,0.875,0.17706548947047923,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6766529083251953,3.0,74.0,0.04054054054054054,1.0,2.0,0.3333333333333333,0.6666666666666666,0.1773951652484964,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6630277037620544,5.0,74.0,0.06756756756756757,3.0,2.0,0.6,0.4,0.16976896198512528,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
