step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8807561993598938,0.0,0.6,0.0038053,,,,,,,
4,0.7742207050323486,1.0,0.6,0.0038053,,,,,,,
5,0.4973384439945221,4.0,0.6,0.0038053,,,,,,,
6,0.7820769548416138,0.0,0.6,0.0038053,,,,,,,
7,0.698454737663269,0.0,0.6,0.0038053,,,,,,,
8,0.6914199590682983,0.0,0.6,0.0038053,,,,,,,
9,0.968617856502533,0.0,0.6,0.0038053,,,,,,,
10,0.9245185852050781,0.0,0.6,0.0038053,,,,,,,
11,0.8642754554748535,0.0,0.6,0.0038053,,,,,,,
12,0.6556963920593262,0.0,0.6,0.0038053,,,,,,,
13,0.7965793609619141,0.0,0.6,0.0038053,,,,,,,
14,0.7339023947715759,0.0,0.6,0.0038053,,,,,,,
15,0.6755262613296509,0.0,0.6,0.0038053,,,,,,,
16,0.717085063457489,0.0,0.6,0.0038053,,,,,,,
17,0.7282416820526123,0.0,0.6,0.0038053,,,,,,,
18,0.6865427494049072,0.0,0.6,0.0038053,,,,,,,
19,0.7241488099098206,0.0,0.6,0.0038053,,,,,,,
20,0.7055676579475403,0.0,0.6,0.0038053,,,,,,,
21,0.736936628818512,0.0,0.6,0.0038053,,,,,,,
22,0.7441093921661377,0.0,0.6,0.0038053,,,,,,,
23,0.6686916947364807,0.0,0.6,0.0038053,,,,,,,
24,0.7737321853637695,0.0,0.6,0.0038053,,,,,,,
25,0.6922252178192139,0.0,0.6,0.0038053,,,,,,,
26,0.7080405354499817,0.0,0.6,0.0038053,,,,,,,
27,0.6992785334587097,0.0,0.6,0.0038053,,,,,,,
28,0.6739564538002014,0.0,0.6,0.0038053,,,,,,,
29,0.6756423711776733,0.0,0.6,0.0038053,,,,,,,
30,0.6933345794677734,0.0,0.6,0.0038053,,,,,,,
31,0.6869053840637207,0.0,0.6,0.0038053,,,,,,,
32,0.722414493560791,0.0,0.6,0.0038053,,,,,,,
33,0.6345157623291016,0.0,0.6,0.0038053,,,,,,,
34,0.7257207632064819,0.0,0.6,0.0038053,,,,,,,
35,0.7324649095535278,0.0,0.6,0.0038053,,,,,,,
36,0.7042288780212402,0.0,0.6,0.0038053,,,,,,,
37,0.6798250675201416,0.0,0.6,0.0038053,,,,,,,
38,0.6352854371070862,2.0,0.6,0.0038053,,,,,,,
39,0.6845213174819946,5.0,0.6,0.0038053,,,,,,,
40,0.716408371925354,3.0,0.6,0.0038053,,,,,,,
41,0.5949927568435669,0.0,0.6,0.0038053,,,,,,,
42,0.6291314959526062,1.0,0.6,0.0038053,,,,,,,
43,0.6794500350952148,0.0,0.6,0.0038053,,,,,,,
44,0.6515153646469116,1.0,0.6,0.0038053,,,,,,,
45,0.7012841701507568,4.0,0.6,0.0038053,,,,,,,
46,0.6896436214447021,0.0,0.6,0.0038053,,,,,,,
47,0.700355052947998,0.0,0.6,0.0038053,,,,,,,
48,0.6560924649238586,1.0,0.6,0.0038053,,,,,,,
49,0.6960355043411255,0.0,0.6,0.0038053,,,,,,,
50,0.6494674682617188,0.0,0.6,0.0038053,,,,,,,
51,0.7233200073242188,0.0,0.6,0.0038053,,,,,,,
52,0.7355996966362,0.0,0.6,0.0038053,,,,,,,
53,0.7701877355575562,0.0,0.6,0.0038053,,,,,,,
54,0.7345048189163208,0.0,0.6,0.0038053,,,,,,,
55,0.7663134336471558,0.0,0.6,0.0038053,,,,,,,
56,0.7125760316848755,0.0,0.6,0.0038053,,,,,,,
57,0.6941756010055542,1.0,0.6,0.0038053,,,,,,,
58,0.7631601095199585,0.0,0.6,0.0038053,,,,,,,
59,0.6531404256820679,0.0,0.6,0.0038053,,,,,,,
60,0.6531758308410645,0.0,0.6,0.0038053,,,,,,,
61,0.7260195016860962,0.0,0.6,0.0038053,,,,,,,
62,0.6955569982528687,0.0,0.6,0.0038053,,,,,,,
63,0.6862161755561829,0.0,0.6,0.0038053,,,,,,,
64,0.7071455717086792,0.0,0.6,0.0038053,,,,,,,
65,0.7097053527832031,0.0,0.6,0.0038053,,,,,,,
66,0.6845234632492065,0.0,0.6,0.0038053,,,,,,,
67,0.7451431751251221,0.0,0.6,0.0038053,,,,,,,
68,0.7185319066047668,0.0,0.6,0.0038053,,,,,,,
69,0.7348601818084717,0.0,0.6,0.0038053,,,,,,,
70,0.6649316549301147,0.0,0.6,0.0038053,,,,,,,
71,0.7031627893447876,0.0,0.6,0.0038053,,,,,,,
72,0.621525764465332,0.0,0.6,0.0038053,,,,,,,
73,0.6421220302581787,0.0,0.6,0.0038053,,,,,,,
74,0.6621559858322144,0.0,0.6,0.0038053,,,,,,,
75,0.7094372510910034,0.0,0.6,0.0038053,,,,,,,
76,0.6546501517295837,0.0,0.6,0.0038053,,,,,,,
77,0.702723503112793,0.0,0.6,0.0038053,,,,,,,
78,0.6580873727798462,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.5270758122743683,1,0.51985559566787,0.5678714859437751,0.04079567366940684,0.5590361445783133,0.039180548910443314
79,0.7192913293838501,0.0,0.6,0.0038053,,,,,,,
80,0.6378186941146851,0.0,0.6,0.0038053,,,,,,,
81,0.7187508940696716,0.0,0.6,0.0038053,,,,,,,
82,0.6690101623535156,0.0,0.6,0.0038053,,,,,,,
83,0.6638780832290649,0.0,0.6,0.0038053,,,,,,,
84,0.6449000239372253,0.0,0.6,0.0038053,,,,,,,
85,0.7185544967651367,0.0,0.6,0.0038053,,,,,,,
86,0.7305275201797485,0.0,0.6,0.0038053,,,,,,,
87,0.7236126661300659,0.0,0.6,0.0038053,,,,,,,
88,0.5542025566101074,0.0,0.6,0.0038053,,,,,,,
89,0.6672021746635437,0.0,0.6,0.0038053,,,,,,,
90,0.5331932306289673,0.0,0.6,0.0038053,,,,,,,
91,0.7116890549659729,0.0,0.6,0.0038053,,,,,,,
92,0.6883121728897095,0.0,0.6,0.0038053,,,,,,,
93,0.7433241605758667,0.0,0.6,0.0038053,,,,,,,
94,0.5938587188720703,0.0,0.6,0.0038053,,,,,,,
95,0.656910240650177,0.0,0.6,0.0038053,,,,,,,
96,0.7147637605667114,0.0,0.6,0.0038053,,,,,,,
97,0.6080509424209595,0.0,0.6,0.0038053,,,,,,,
98,0.6835947632789612,0.0,0.6,0.0038053,,,,,,,
99,0.7136591672897339,0.0,0.6,0.0038053,,,,,,,
100,0.7026495933532715,0.0,0.6,0.0038053,,,,,,,
101,0.7210201621055603,0.0,0.6,0.0038053,,,,,,,
102,0.4958863854408264,0.0,0.6,0.0038053,,,,,,,
103,0.6275216937065125,0.0,0.6,0.0038053,,,,,,,
104,0.6503082513809204,0.0,0.6,0.0038053,,,,,,,
105,0.6327787041664124,0.0,0.6,0.0038053,,,,,,,
106,0.6353431940078735,0.0,0.6,0.0038053,,,,,,,
107,0.7987061738967896,0.0,0.6,0.0038053,,,,,,,
108,0.6390098333358765,0.0,0.6,0.0038053,,,,,,,
109,0.6124264597892761,0.0,0.6,0.0038053,,,,,,,
110,0.8384039402008057,0.0,0.6,0.0038053,,,,,,,
111,0.709788978099823,0.0,0.6,0.0038053,,,,,,,
112,0.7579828500747681,0.0,0.6,0.0038053,,,,,,,
113,0.4590394198894501,0.0,0.6,0.0038053,,,,,,,
114,0.5642192363739014,0.0,0.6,0.0038053,,,,,,,
115,0.6807359457015991,0.0,0.6,0.0038053,,,,,,,
116,0.6324648857116699,0.0,0.6,0.0038053,,,,,,,
117,0.5892616510391235,0.0,0.6,0.0038053,,,,,,,
118,0.6021990776062012,0.0,0.6,0.0038053,,,,,,,
119,0.5403468608856201,0.0,0.6,0.0038053,,,,,,,
120,0.690107524394989,0.0,0.6,0.0038053,,,,,,,
121,0.645882248878479,0.0,0.6,0.0038053,,,,,,,
122,0.5449538230895996,0.0,0.6,0.0038053,,,,,,,
123,0.5393197536468506,0.0,0.6,0.0038053,,,,,,,
124,0.6606714129447937,0.0,0.6,0.0038053,,,,,,,
125,0.5206453800201416,0.0,0.6,0.0038053,,,,,,,
126,0.6002742648124695,0.0,0.6,0.0038053,,,,,,,
127,0.5371984243392944,0.0,0.6,0.0038053,,,,,,,
128,0.49057692289352417,0.0,0.6,0.0038053,,,,,,,
129,0.5584323406219482,0.0,0.6,0.0038053,,,,,,,
130,0.7160181999206543,0.0,0.6,0.0038053,,,,,,,
