step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7379840016365051,3.0,0.6,0.0038053,,,,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,,,,
3,0.7603091597557068,11.0,0.6,0.0038053,,,,,,,
4,0.7129161357879639,12.0,0.6,0.0038053,,,,,,,
5,0.695867657661438,18.0,0.6,0.0038053,,,,,,,
6,0.698915421962738,0.0,0.6,0.0038053,,,,,,,
7,0.6260174512863159,0.0,0.6,0.0038053,,,,,,,
8,0.7161563038825989,0.0,0.6,0.0038053,,,,,,,
9,0.6247354745864868,0.0,0.6,0.0038053,,,,,,,
10,0.6613938212394714,0.0,0.6,0.0038053,,,,,,,
11,0.6496598720550537,0.0,0.6,0.0038053,,,,,,,
12,0.7909584045410156,0.0,0.6,0.0038053,,,,,,,
13,0.7826442718505859,0.0,0.6,0.0038053,,,,,,,
14,0.6182671785354614,0.0,0.6,0.0038053,,,,,,,
15,0.6642202138900757,0.0,0.6,0.0038053,,,,,,,
16,0.6846625208854675,4.0,0.6,0.0038053,,,,,,,
17,0.5794546604156494,7.0,0.6,0.0038053,,,,,,,
18,0.7560654878616333,6.0,0.6,0.0038053,,,,,,,
19,0.6925705671310425,2.0,0.6,0.0038053,,,,,,,
20,0.772036075592041,0.0,0.6,0.0038053,,,,,,,
21,0.6860744953155518,0.0,0.6,0.0038053,,,,,,,
22,0.9173992872238159,2.0,0.6,0.0038053,,,,,,,
23,0.713646411895752,6.0,0.6,0.0038053,,,,,,,
24,0.7285104393959045,8.0,0.6,0.0038053,,,,,,,
25,0.29885008931159973,2.0,0.6,0.0038053,,,,,,,
26,0.7094311714172363,0.0,0.6,0.0038053,,,,,,,
27,0.7800661325454712,0.0,0.6,0.0038053,,,,,,,
28,0.7587640285491943,0.0,0.6,0.0038053,,,,,,,
29,0.7903125286102295,0.0,0.6,0.0038053,,,,,,,
30,0.8444309234619141,5.0,0.6,0.0038053,,,,,,,
31,0.6965136528015137,27.0,0.6,0.0038053,,,,,,,
32,0.7181844711303711,31.0,0.6,0.0038053,,,,,,,
33,0.6477748155593872,54.0,0.6,0.0038053,,,,,,,
34,0.6818656921386719,54.0,0.6,0.0038053,,,,,,,
35,0.8057336211204529,46.0,0.6,0.0038053,,,,,,,
36,0.7734949588775635,41.0,0.6,0.0038053,,,,,,,
37,0.681743860244751,32.0,0.6,0.0038053,,,,,,,
38,0.772780179977417,28.0,0.6,0.0038053,,,,,,,
39,0.8999674320220947,15.0,0.6,0.0038053,,,,,,,
40,0.6396878957748413,45.0,0.6,0.0038053,,,,,,,
41,0.704404354095459,35.0,0.6,0.0038053,,,,,,,
42,0.6105493307113647,44.0,0.6,0.0038053,,,,,,,
43,0.7299014925956726,58.0,0.6,0.0038053,,,,,,,
44,0.6989123225212097,55.0,0.6,0.0038053,,,,,,,
45,0.6900150775909424,44.0,0.6,0.0038053,,,,,,,
46,0.7569683790206909,39.0,0.6,0.0038053,,,,,,,
47,0.7263413667678833,46.0,0.6,0.0038053,,,,,,,
48,0.7047464847564697,45.0,0.6,0.0038053,,,,,,,
49,0.7235270738601685,58.0,0.6,0.0038053,,,,,,,
50,0.6630094051361084,61.0,0.6,0.0038053,,,,,,,
51,0.747291088104248,58.0,0.6,0.0038053,,,,,,,
52,0.6538083553314209,56.0,0.6,0.0038053,,,,,,,
53,0.7070675492286682,45.0,0.6,0.0038053,,,,,,,
54,0.668592095375061,40.0,0.6,0.0038053,,,,,,,
55,0.7398728728294373,31.0,0.6,0.0038053,,,,,,,
56,0.7835654616355896,39.0,0.6,0.0038053,,,,,,,
57,0.5825499296188354,52.0,0.6,0.0038053,,,,,,,
58,0.6978169679641724,51.0,0.6,0.0038053,,,,,,,
59,0.7034735679626465,41.0,0.6,0.0038053,,,,,,,
60,0.6649329662322998,61.0,0.6,0.0038053,,,,,,,
61,0.7759673595428467,57.0,0.6,0.0038053,,,,,,,
62,0.5906698703765869,58.0,0.6,0.0038053,,,,,,,
63,0.7178239822387695,48.0,0.6,0.0038053,,,,,,,
64,0.634001612663269,26.0,0.6,0.0038053,,,,,,,
65,0.709726095199585,44.0,0.6,0.0038053,,,,,,,
66,0.6154201030731201,63.0,0.6,0.0038053,,,,,,,
67,0.7003645896911621,60.0,0.6,0.0038053,,,,,,,
68,0.6537044048309326,62.0,0.6,0.0038053,,,,,,,
69,0.7108931541442871,57.0,0.6,0.0038053,,,,,,,
70,0.6340305805206299,51.0,0.6,0.0038053,,,,,,,
71,0.6911669373512268,63.0,0.6,0.0038053,,,,,,,
72,0.7271102666854858,59.0,0.6,0.0038053,,,,,,,
73,0.7874760627746582,58.0,0.6,0.0038053,,,,,,,
74,0.7312381267547607,63.0,0.6,0.0038053,,,,,,,
75,0.7581998109817505,64.0,0.6,0.0038053,,,,,,,
76,0.6515063047409058,59.0,0.6,0.0038053,,,,,,,
77,0.6739611625671387,64.0,0.6,0.0038053,,,,,,,
78,0.7019898891448975,56.0,0.6,0.0038053,,,,,,,
78,,,,,0.4729241877256318,1,0.4729241877256318,0.4983935742971888,0.025469386571557007,0.4983935742971888,0.025469386571557007
79,0.6732985973358154,59.0,0.6,0.0038053,,,,,,,
80,0.9455898404121399,34.0,0.6,0.0038053,,,,,,,
81,0.7841423153877258,44.0,0.6,0.0038053,,,,,,,
82,0.7104448676109314,53.0,0.6,0.0038053,,,,,,,
83,0.6789262294769287,59.0,0.6,0.0038053,,,,,,,
84,0.7160589694976807,32.0,0.6,0.0038053,,,,,,,
85,0.7078419923782349,40.0,0.6,0.0038053,,,,,,,
86,0.7585331201553345,61.0,0.6,0.0038053,,,,,,,
87,0.7167792320251465,57.0,0.6,0.0038053,,,,,,,
88,0.6067600250244141,42.0,0.6,0.0038053,,,,,,,
89,0.7625024318695068,61.0,0.6,0.0038053,,,,,,,
90,0.9720383882522583,60.0,0.6,0.0038053,,,,,,,
91,0.7295091152191162,61.0,0.6,0.0038053,,,,,,,
92,0.7056955099105835,61.0,0.6,0.0038053,,,,,,,
93,0.73520827293396,64.0,0.6,0.0038053,,,,,,,
94,0.6550598740577698,61.0,0.6,0.0038053,,,,,,,
95,0.7614153623580933,48.0,0.6,0.0038053,,,,,,,
96,0.6640920042991638,61.0,0.6,0.0038053,,,,,,,
97,0.6726031303405762,54.0,0.6,0.0038053,,,,,,,
98,0.7470324039459229,50.0,0.6,0.0038053,,,,,,,
99,0.7338390350341797,38.0,0.6,0.0038053,,,,,,,
100,0.674538791179657,35.0,0.6,0.0038053,,,,,,,
101,0.7270245552062988,40.0,0.6,0.0038053,,,,,,,
102,0.7317838668823242,35.0,0.6,0.0038053,,,,,,,
103,0.5785486698150635,62.0,0.6,0.0038053,,,,,,,
