step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871337890625001,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17461665573574692,0.15721147210015413,0.17503106486992773,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875813802083334,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1745689417970019,0.0,0.1745689417970019,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6774495442708333,3.0,38.0,74.0,0.5135135135135135,2.0,36.0,0.05263157894736842,0.9473684210526315,0.17430537309975336,0.15981801327579093,0.17511022642330681,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6839599609374999,3.0,47.0,74.0,0.6351351351351351,0.0,47.0,0.0,1.0,0.1748417087859346,0.0,0.1748417087859346,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.66845703125,3.0,42.0,74.0,0.5675675675675675,0.0,42.0,0.0,1.0,0.17527340471799108,0.0,0.17527340471799108,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6736730783444492,0.6160076283075439,0.6739168683193842,0.6258297284964198,0.6718302584935173,0.00982210018887597,0.6251546549169996,0.6722474259590276,0.009147026609455766
6,0.6781005859375,3.0,47.0,74.0,0.6351351351351351,0.0,47.0,0.0,1.0,0.1754107906315989,0.0,0.1754107906315989,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6621500651041666,3.0,39.0,74.0,0.527027027027027,0.0,39.0,0.0,1.0,0.17501423303373806,0.0,0.17501423303373806,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.66748046875,3.0,44.0,74.0,0.5945945945945946,0.0,44.0,0.0,1.0,0.17461912668831475,0.0,0.17461912668831475,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6550699869791666,3.0,40.0,74.0,0.5405405405405406,0.0,40.0,0.0,1.0,0.17513154795405572,0.0,0.17513154795405572,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.62542724609375,3.0,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.17445724349828173,0.0,0.17445724349828173,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6592119069829318,0.6160076283075439,0.65935357252695,0.6261867721525468,0.6554563958520448,0.010179143845002958,0.6254677914568512,0.6560236534726677,0.00946016314930731
11,0.64154052734375,3.0,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.17424082037543587,0.0,0.17424082037543587,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6008504231770831,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17428009633658173,0.0,0.17428009633658173,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.6362915039062501,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.1751015288051527,0.0,0.1751015288051527,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.7065836588541666,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17399690583426033,0.0,0.17399690583426033,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6494547526041666,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17494341951602185,0.0,0.17494341951602185,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6589226649311409,0.6160076283075439,0.658049197849663,0.625777367960248,0.6534824489170137,0.009769739652704112,0.6261881054995336,0.6527087239321878,0.010180477191989779
16,0.66461181640625,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.17416684733884813,0.0,0.17416684733884813,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6521809895833334,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.1758247771926512,0.0,0.1758247771926512,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6082967122395834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6970011393229166,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17419215933311333,0.0,0.17419215933311333,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
