step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6623942057291666,3.0,44.0,74.0,0.5945945945945946,6.0,38.0,0.13636363636363635,0.8636363636363636,0.14994264119376347,0.14454157947876703,0.1507954404119208,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6605224609375,3.0,43.0,74.0,0.581081081081081,5.0,38.0,0.11627906976744186,0.8837209302325582,0.15086472253848607,0.1431499509834499,0.1518798240588856,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6676839192708333,3.0,52.0,74.0,0.7027027027027027,4.0,48.0,0.07692307692307693,0.9230769230769231,0.15000023322208483,0.1447297476599425,0.15043944035226342,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6616617838541667,3.0,47.0,74.0,0.6351351351351351,4.0,43.0,0.0851063829787234,0.9148936170212766,0.1500447915422699,0.14602332865635093,0.15041888111305304,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6903889973958334,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.1504276390358235,0.0,0.1504276390358235,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6282958984375001,3.0,46.0,74.0,0.6216216216216216,4.0,42.0,0.08695652173913043,0.9130434782608695,0.15032886621204317,0.14576715369697923,0.1507633150230016,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.63531494140625,3.0,40.0,74.0,0.5405405405405406,5.0,35.0,0.125,0.875,0.150020916711346,0.14461894347947957,0.15079262717304115,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6436157226562499,3.0,43.0,74.0,0.581081081081081,4.0,39.0,0.09302325581395349,0.9069767441860465,0.14984150406989977,0.1466346223892851,0.1501704150115013,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6732584635416666,3.0,16.0,74.0,0.21621621621621623,4.0,12.0,0.25,0.75,0.14966278657523677,0.14667191260121298,0.150659744566578,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6661173502604166,3.0,30.0,74.0,0.40540540540540543,2.0,28.0,0.06666666666666667,0.9333333333333333,0.14955013494863378,0.14448778607666474,0.14991173129663157,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
