step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8801994919776917,0.0,0.6,0.0038053,,,,
4,0.773059606552124,1.0,0.6,0.0038053,,,,
5,0.500877857208252,3.0,0.6,0.0038053,,,,
6,0.7746624946594238,0.0,0.6,0.0038053,,,,
7,0.6931661367416382,0.0,0.6,0.0038053,,,,
8,0.6941947340965271,0.0,0.6,0.0038053,,,,
9,0.9486063718795776,0.0,0.6,0.0038053,,,,
10,0.9023980498313904,0.0,0.6,0.0038053,,,,
11,0.8498380184173584,0.0,0.6,0.0038053,,,,
12,0.6596294045448303,0.0,0.6,0.0038053,,,,
13,0.7560301423072815,0.0,0.6,0.0038053,,,,
14,0.7453522682189941,0.0,0.6,0.0038053,,,,
15,0.6672451496124268,0.0,0.6,0.0038053,,,,
16,0.6977605819702148,0.0,0.6,0.0038053,,,,
17,0.7314673066139221,0.0,0.6,0.0038053,,,,
18,0.6737937927246094,0.0,0.6,0.0038053,,,,
19,0.7447250485420227,0.0,0.6,0.0038053,,,,
20,0.7566923499107361,0.0,0.6,0.0038053,,,,
21,0.7068599462509155,0.0,0.6,0.0038053,,,,
22,0.7544724941253662,0.0,0.6,0.0038053,,,,
23,0.6709770560264587,1.0,0.6,0.0038053,,,,
24,0.7589409351348877,0.0,0.6,0.0038053,,,,
25,0.6796650886535645,5.0,0.6,0.0038053,,,,
26,0.6929835677146912,0.0,0.6,0.0038053,,,,
27,0.6900533437728882,6.0,0.6,0.0038053,,,,
28,0.6654297709465027,1.0,0.6,0.0038053,,,,
29,0.6624669432640076,2.0,0.6,0.0038053,,,,
30,0.7011480331420898,4.0,0.6,0.0038053,,,,
31,0.6990322470664978,0.0,0.6,0.0038053,,,,
32,0.6786442399024963,9.0,0.6,0.0038053,,,,
33,0.668789803981781,8.0,0.6,0.0038053,,,,
34,0.7122599482536316,3.0,0.6,0.0038053,,,,
35,0.7259946465492249,0.0,0.6,0.0038053,,,,
36,0.7108897566795349,0.0,0.6,0.0038053,,,,
37,0.6783416867256165,0.0,0.6,0.0038053,,,,
38,0.6715083122253418,5.0,0.6,0.0038053,,,,
39,0.6876823902130127,8.0,0.6,0.0038053,,,,
40,0.6921908259391785,4.0,0.6,0.0038053,,,,
41,0.6277778148651123,0.0,0.6,0.0038053,,,,
42,0.6336251497268677,1.0,0.6,0.0038053,,,,
43,0.6776311993598938,2.0,0.6,0.0038053,,,,
44,0.6490966081619263,1.0,0.6,0.0038053,,,,
45,0.6957004070281982,3.0,0.6,0.0038053,,,,
46,0.6837621927261353,0.0,0.6,0.0038053,,,,
47,0.706443190574646,0.0,0.6,0.0038053,,,,
48,0.6646245121955872,0.0,0.6,0.0038053,,,,
49,0.692865788936615,0.0,0.6,0.0038053,,,,
50,0.6526628732681274,0.0,0.6,0.0038053,,,,
51,0.7360126972198486,0.0,0.6,0.0038053,,,,
52,0.7268539667129517,0.0,0.6,0.0038053,,,,
53,0.8095012307167053,0.0,0.6,0.0038053,,,,
54,0.7353780269622803,0.0,0.6,0.0038053,,,,
55,0.7653547525405884,0.0,0.6,0.0038053,,,,
56,0.7068089246749878,0.0,0.6,0.0038053,,,,
57,0.722588300704956,0.0,0.6,0.0038053,,,,
58,0.7690251469612122,0.0,0.6,0.0038053,,,,
59,0.6467505693435669,0.0,0.6,0.0038053,,,,
60,0.6462887525558472,0.0,0.6,0.0038053,,,,
61,0.6994701623916626,0.0,0.6,0.0038053,,,,
62,0.6916561722755432,0.0,0.6,0.0038053,,,,
63,0.6725026965141296,0.0,0.6,0.0038053,,,,
64,0.7110443115234375,0.0,0.6,0.0038053,,,,
65,0.6997671723365784,0.0,0.6,0.0038053,,,,
66,0.6567363739013672,0.0,0.6,0.0038053,,,,
67,0.7134588956832886,0.0,0.6,0.0038053,,,,
68,0.7353036403656006,0.0,0.6,0.0038053,,,,
69,0.7411760687828064,0.0,0.6,0.0038053,,,,
70,0.6924868822097778,0.0,0.6,0.0038053,,,,
71,0.6956969499588013,0.0,0.6,0.0038053,,,,
72,0.5956323146820068,0.0,0.6,0.0038053,,,,
73,0.6248176097869873,0.0,0.6,0.0038053,,,,
74,0.7344075441360474,0.0,0.6,0.0038053,,,,
75,0.689373254776001,0.0,0.6,0.0038053,,,,
76,0.6545226573944092,0.0,0.6,0.0038053,,,,
77,0.7272506952285767,0.0,0.6,0.0038053,,,,
78,0.745947003364563,0.0,0.6,0.0038053,,,,
78,,,,,0.592057761732852,1,0.6522088353413654,0.06015107360851346
79,0.571875274181366,0.0,0.6,0.0038053,,,,
80,0.6899659633636475,0.0,0.6,0.0038053,,,,
81,0.6918958425521851,0.0,0.6,0.0038053,,,,
82,0.5786123275756836,0.0,0.6,0.0038053,,,,
83,0.706201434135437,0.0,0.6,0.0038053,,,,
84,0.5955926179885864,0.0,0.6,0.0038053,,,,
85,0.5917305946350098,0.0,0.6,0.0038053,,,,
86,0.8408645391464233,0.0,0.6,0.0038053,,,,
87,0.6425821185112,0.0,0.6,0.0038053,,,,
88,0.464299738407135,0.0,0.6,0.0038053,,,,
89,0.5624675750732422,0.0,0.6,0.0038053,,,,
90,0.7260758876800537,0.0,0.6,0.0038053,,,,
91,0.7148576974868774,0.0,0.6,0.0038053,,,,
92,0.5465846061706543,0.0,0.6,0.0038053,,,,
93,0.630211591720581,0.0,0.6,0.0038053,,,,
94,0.7665137648582458,0.0,0.6,0.0038053,,,,
95,0.5308020114898682,0.0,0.6,0.0038053,,,,
96,0.5580232739448547,0.0,0.6,0.0038053,,,,
97,0.6389327049255371,0.0,0.6,0.0038053,,,,
98,0.4602873921394348,0.0,0.6,0.0038053,,,,
99,0.5686413645744324,0.0,0.6,0.0038053,,,,
100,0.5510501265525818,0.0,0.6,0.0038053,,,,
101,0.657717227935791,0.0,0.6,0.0038053,,,,
102,0.5311350226402283,0.0,0.6,0.0038053,,,,
103,0.5903201103210449,0.0,0.6,0.0038053,,,,
104,1.021524429321289,0.0,0.6,0.0038053,,,,
105,0.5422394275665283,0.0,0.6,0.0038053,,,,
106,0.5541243553161621,0.0,0.6,0.0038053,,,,
107,0.6536208391189575,0.0,0.6,0.0038053,,,,
108,0.7088340520858765,0.0,0.6,0.0038053,,,,
109,0.5823862552642822,0.0,0.6,0.0038053,,,,
110,0.6033204793930054,0.0,0.6,0.0038053,,,,
111,0.7677865028381348,0.0,0.6,0.0038053,,,,
112,0.6622946262359619,0.0,0.6,0.0038053,,,,
113,0.31527620553970337,0.0,0.6,0.0038053,,,,
114,0.7475360631942749,0.0,0.6,0.0038053,,,,
115,0.35172587633132935,0.0,0.6,0.0038053,,,,
116,0.6372295022010803,0.0,0.6,0.0038053,,,,
117,0.5621081590652466,0.0,0.6,0.0038053,,,,
118,0.7832305431365967,0.0,0.6,0.0038053,,,,
119,0.5508315563201904,0.0,0.6,0.0038053,,,,
120,0.6024434566497803,0.0,0.6,0.0038053,,,,
121,0.3874427378177643,0.0,0.6,0.0038053,,,,
122,0.5043017864227295,0.0,0.6,0.0038053,,,,
123,0.6834938526153564,0.0,0.6,0.0038053,,,,
124,0.4868689775466919,0.0,0.6,0.0038053,,,,
125,0.6027469635009766,0.0,0.6,0.0038053,,,,
126,0.5835406184196472,0.0,0.6,0.0038053,,,,
127,0.5087562203407288,0.0,0.6,0.0038053,,,,
128,0.5776411294937134,0.0,0.6,0.0038053,,,,
129,0.8006305694580078,0.0,0.6,0.0038053,,,,
130,0.4430775046348572,0.0,0.6,0.0038053,,,,
131,0.7385790348052979,0.0,0.6,0.0038053,,,,
132,0.6075652837753296,0.0,0.6,0.0038053,,,,
133,0.5965055227279663,0.0,0.6,0.0038053,,,,
134,0.5548871755599976,0.0,0.6,0.0038053,,,,
135,0.4603395164012909,0.0,0.6,0.0038053,,,,
136,0.516263484954834,0.0,0.6,0.0038053,,,,
137,0.503265380859375,0.0,0.6,0.0038053,,,,
138,0.6756504774093628,0.0,0.6,0.0038053,,,,
139,0.3463142216205597,0.0,0.6,0.0038053,,,,
140,0.46694886684417725,0.0,0.6,0.0038053,,,,
141,0.5733929872512817,0.0,0.6,0.0038053,,,,
142,0.6800856590270996,0.0,0.6,0.0038053,,,,
143,0.5328174233436584,0.0,0.6,0.0038053,,,,
144,0.6576194763183594,0.0,0.6,0.0038053,,,,
145,0.5421664714813232,0.0,0.6,0.0038053,,,,
146,0.6011041402816772,0.0,0.6,0.0038053,,,,
