step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6613402366638184,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6741490165392557,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6351395646731058,3.0,0.0,0.0,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6650720661907917,0.6253764171878453,0.6577328142029663,0.00936878888030146
6,0.6422445774078369,3.0,0.0,0.0,2,1,0.0,,,,,
7,0.6998896400133768,3.0,0.0,0.0,2,2,0.0,,,,,
8,0.6837189396222433,3.0,0.0,0.0,2,3,0.0,,,,,
9,0.6794629693031311,3.0,0.0,0.0,2,4,0.0,,,,,
10,0.6765626470247904,3.0,0.0,0.0,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6245196973951066,0.6537416184297408,0.6341124533115219,0.6522653663176108,0.009592755916415285
11,0.6646560629208883,3.0,0.0,0.0,3,1,0.0,,,,,
12,0.6511704524358114,3.0,0.0,0.0,3,2,0.0,,,,,
13,0.6692949136098226,3.0,0.0,0.0,3,3,0.0,,,,,
14,0.6359100143114725,3.0,0.0,0.0,3,4,0.0,,,,,
15,0.5999267299969991,3.0,0.0,0.0,3,5,0.0,,,,,
15,,,,,3,,1.0,0.619275602163753,0.6592089738508667,0.6295676201057632,0.654749167020221,0.010292017942010179
16,0.6259867747624716,3.0,0.0,0.0,4,1,0.0,,,,,
17,0.5870336790879568,3.0,0.0,0.0,4,2,0.0,,,,,
18,0.6055529514948527,3.0,0.0,0.0,4,3,0.0,,,,,
19,0.6499244173367819,3.0,0.0,0.0,4,4,0.0,,,,,
20,0.6197657783826193,3.0,0.0,0.0,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6197062196574411,0.6222195395439037,0.630323974517499,0.6148917831457215,0.010617754860057893
21,0.5804618795712789,3.0,0.0,0.0,5,1,0.0,,,,,
22,0.6820187369982401,3.0,0.0,0.0,5,2,0.0,,,,,
23,0.5603237350781759,3.0,0.0,0.0,5,3,0.0,,,,,
24,0.6112885077794393,3.0,0.0,0.0,5,4,0.0,,,,,
25,0.6036221782366434,3.0,0.0,0.0,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6523492670232955,0.5717468849892012,0.6481139566869164,0.5799944156326587,-0.004235310336379139
26,0.6027493874231974,3.0,0.0,0.0,6,1,0.0,,,,,
27,0.6174058516820272,3.0,0.0,0.0,6,2,0.0,,,,,
28,0.6651876370112101,3.0,0.0,0.0,6,3,0.0,,,,,
29,0.6372400522232056,3.0,0.0,0.0,6,4,0.0,,,,,
30,0.5244961579640707,3.0,0.0,0.0,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6575011040444574,0.5979818875571663,0.6529605529827293,0.5862028629385944,-0.004540551061728126
31,0.6704429189364115,3.0,0.0,0.0,7,1,0.0,,,,,
32,0.6751529971758524,3.0,0.0,0.0,7,2,0.0,,,,,
33,0.6291764676570892,3.0,0.0,0.0,7,3,0.0,,,,,
34,0.5370299220085144,3.0,0.0,0.0,7,4,0.0,,,,,
35,0.5404770374298096,3.0,0.0,0.0,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6375121645101235,0.5799673941546973,0.6512921758985479,0.567900525827393,0.01378001138842444
36,0.5322667360305786,3.0,0.0,0.0,8,1,0.0,,,,,
37,0.5671677589416504,3.0,0.0,0.0,8,2,0.0,,,,,
38,0.5248280862967173,3.0,0.0,0.0,8,3,0.0,,,,,
39,0.5794492959976196,3.0,0.0,0.0,8,4,0.0,,,,,
40,0.5757255752881368,3.0,0.0,0.0,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6371618208497752,0.561726214276852,0.6492231813787107,0.5622917331857796,0.012061360528935472
41,0.5652509729067484,3.0,0.0,0.0,9,1,0.0,,,,,
42,0.7119483351707458,3.0,0.0,0.0,9,2,0.0,,,,,
43,0.5981885492801666,3.0,0.0,0.0,9,3,0.0,,,,,
44,0.5832340021928152,3.0,0.0,0.0,9,4,0.0,,,,,
45,0.5434094270070394,3.0,0.0,0.0,9,5,0.0,,,,,
45,,,,,9,,1.0,0.633121095052838,0.5589095304564039,0.6507523837044092,0.5528884832612402,0.017631288651571264
46,0.6841832002003988,3.0,0.0,0.0,10,1,0.0,,,,,
47,0.5917374789714813,3.0,0.0,0.0,10,2,0.0,,,,,
48,0.5252579649289449,3.0,0.0,0.0,10,3,0.0,,,,,
49,0.5143975714842478,3.0,0.0,0.0,10,4,0.0,,,,,
50,0.6428637504577637,3.0,0.0,0.0,10,5,0.0,,,,,
50,,,,,10,,1.0,0.6436842797755999,0.5476876432585055,0.6545129022121187,0.5471382317133227,0.01082862243651872
