step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.687461276849111,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6773059964179993,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6577242612838745,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.7056990663210551,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.7347816427548727,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6440005501111349,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6495827237764994,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6664689499088842,0.6260089169979767,0.660978197404448,0.010001288690432819
8,0.6867108543713888,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6741951902707418,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6461596091588339,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6748205025990804,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6816504200299581,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6629685163497925,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6647663315137228,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6634759019767951,0.6259126493455293,0.6596710086410782,0.009905021037985406
15,0.6375061273574829,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.662976602713267,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.7276840011278788,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6984807650248209,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6352307200431824,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6224160591761271,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6522722267110371,0.6257787013072348,0.6488981670169078,0.009771072999690933
