step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6671142578125,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6776529947916666,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6778157552083334,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6465657552083334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.677001953125,3.0,0.0,0.0,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6657539908517306,0.6255068051896852,0.6608432888629249,0.009499176882141303
6,0.6204630533854166,3.0,0.0,0.0,2,1,0.0,,,,,
7,0.5777994791666666,3.0,0.0,0.0,2,2,0.0,,,,,
8,0.6897989908854166,3.0,0.0,0.0,2,3,0.0,,,,,
9,0.7330525716145834,3.0,0.0,0.0,2,4,0.0,,,,,
10,0.6704508463541666,3.0,0.0,0.0,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6160076283075439,0.6594797063988436,0.6254118708842246,0.6548180449026418,0.00940424257668071
11,0.64959716796875,3.0,0.0,0.0,3,1,0.0,,,,,
12,0.65325927734375,3.0,0.0,0.0,3,2,0.0,,,,,
13,0.6178181966145834,3.0,0.0,0.0,3,3,0.0,,,,,
14,0.7123819986979166,3.0,0.0,0.0,3,4,0.0,,,,,
15,0.6401163736979166,3.0,0.0,0.0,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6200925956278053,0.6217605084049612,0.6320124718077113,0.6199837670189239,0.011919876179905975
16,0.6850789388020834,3.0,0.0,0.0,4,1,0.0,,,,,
17,0.614654541015625,3.0,0.0,0.0,4,2,0.0,,,,,
18,0.5893402099609375,3.0,0.0,0.0,4,3,0.0,,,,,
19,0.5869801839192709,3.0,0.0,0.0,4,4,0.0,,,,,
20,0.5335337320963541,3.0,0.0,0.0,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6700058822420899,0.5817897190194895,0.662082619726026,0.5891523127782975,-0.0079232625160639
21,0.6446545918782552,3.0,0.0,0.0,5,1,0.0,,,,,
22,0.5443445841471354,3.0,0.0,0.0,5,2,0.0,,,,,
23,0.6562449137369791,3.0,0.0,0.0,5,3,0.0,,,,,
24,0.6385777791341146,3.0,0.0,0.0,5,4,0.0,,,,,
25,0.5756556193033854,3.0,0.0,0.0,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6452424269201297,0.5868087214483125,0.6550861080817468,0.5822830443518142,0.009843681161617157
26,0.5979715983072916,3.0,0.0,0.0,6,1,0.0,,,,,
27,0.5944544474283854,3.0,0.0,0.0,6,2,0.0,,,,,
28,0.5976409912109375,3.0,0.0,0.0,6,3,0.0,,,,,
29,0.5453694661458334,3.0,0.0,0.0,6,4,0.0,,,,,
30,0.5467885335286459,3.0,0.0,0.0,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6209095890918576,0.6475184635929542,0.6348628743291664,0.6356560661810423,0.013953285237308877
31,0.5571454366048177,3.0,0.0,0.0,7,1,0.0,,,,,
32,0.636871337890625,3.0,0.0,0.0,7,2,0.0,,,,,
33,0.6333351135253906,3.0,0.0,0.0,7,3,0.0,,,,,
34,0.5690409342447916,3.0,0.0,0.0,7,4,0.0,,,,,
35,0.5574188232421875,3.0,0.0,0.0,7,5,0.0,,,,,
35,,,,,7,,1.0,0.667554901849933,0.5666865706366598,0.6670324037451477,0.5650656480290946,-0.0005224981047853294
36,0.5819549560546875,3.0,0.0,0.0,8,1,0.0,,,,,
37,0.518768310546875,3.0,0.0,0.0,8,2,0.0,,,,,
38,0.5627161661783854,3.0,0.0,0.0,8,3,0.0,,,,,
39,0.5573908487955729,3.0,0.0,0.0,8,4,0.0,,,,,
40,0.4688466389973958,3.0,0.0,0.0,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6738371981619596,0.5369543132078644,0.6813988308573613,0.5395303897819916,0.0075616326954016655
41,0.5678304036458334,3.0,0.0,0.0,9,1,0.0,,,,,
42,0.5584424336751302,3.0,0.0,0.0,9,2,0.0,,,,,
43,0.5076471964518229,3.0,0.0,0.0,9,3,0.0,,,,,
44,0.4427642822265625,3.0,0.0,0.0,9,4,0.0,,,,,
45,0.589209238688151,3.0,0.0,0.0,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6824886966230617,0.5430750523792033,0.6801345512444715,0.5437966302774716,-0.0023541453785901334
46,0.5924034118652344,3.0,0.0,0.0,10,1,0.0,,,,,
47,0.5383071899414062,3.0,0.0,0.0,10,2,0.0,,,,,
48,0.5747947692871094,3.0,0.0,0.0,10,3,0.0,,,,,
49,0.5492769877115885,3.0,0.0,0.0,10,4,0.0,,,,,
50,0.479248046875,3.0,0.0,0.0,10,5,0.0,,,,,
50,,,,,10,,1.0,0.6897912711794026,0.5244583955347708,0.6935189283004924,0.5295936958431017,0.0037276571210898
