step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.7379840016365051,3.0,0.6,0.0038053,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,
3,0.7618182897567749,13.0,0.6,0.0038053,,,,
4,0.713045060634613,2.0,0.6,0.0038053,,,,
5,0.6986773014068604,22.0,0.6,0.0038053,,,,
6,0.7350670099258423,2.0,0.6,0.0038053,,,,
7,0.6300475597381592,3.0,0.6,0.0038053,,,,
8,0.7294753193855286,3.0,0.6,0.0038053,,,,
9,0.5916159152984619,0.0,0.6,0.0038053,,,,
10,0.6429397463798523,0.0,0.6,0.0038053,,,,
11,0.6277831792831421,0.0,0.6,0.0038053,,,,
12,0.7768951654434204,0.0,0.6,0.0038053,,,,
13,0.7855070233345032,0.0,0.6,0.0038053,,,,
14,0.6208637356758118,0.0,0.6,0.0038053,,,,
15,0.7038270235061646,0.0,0.6,0.0038053,,,,
16,0.6617131233215332,0.0,0.6,0.0038053,,,,
17,0.6659486293792725,0.0,0.6,0.0038053,,,,
18,0.6870966553688049,0.0,0.6,0.0038053,,,,
19,0.6540038585662842,0.0,0.6,0.0038053,,,,
20,0.9161763191223145,0.0,0.6,0.0038053,,,,
21,0.7753621935844421,0.0,0.6,0.0038053,,,,
22,0.6643363833427429,0.0,0.6,0.0038053,,,,
23,0.7508620023727417,0.0,0.6,0.0038053,,,,
24,0.6130642890930176,0.0,0.6,0.0038053,,,,
25,0.4907471537590027,0.0,0.6,0.0038053,,,,
26,0.767098069190979,0.0,0.6,0.0038053,,,,
27,0.6983295679092407,0.0,0.6,0.0038053,,,,
28,0.7133184671401978,0.0,0.6,0.0038053,,,,
29,0.6713861227035522,0.0,0.6,0.0038053,,,,
30,0.9446441531181335,0.0,0.6,0.0038053,,,,
31,0.5609731674194336,0.0,0.6,0.0038053,,,,
32,0.5422738790512085,0.0,0.6,0.0038053,,,,
33,0.8876135349273682,0.0,0.6,0.0038053,,,,
34,0.7225191593170166,0.0,0.6,0.0038053,,,,
35,0.8288068771362305,0.0,0.6,0.0038053,,,,
36,0.798069179058075,0.0,0.6,0.0038053,,,,
37,0.92585688829422,0.0,0.6,0.0038053,,,,
38,0.5702841877937317,0.0,0.6,0.0038053,,,,
39,0.6552108526229858,0.0,0.6,0.0038053,,,,
40,0.7279818058013916,0.0,0.6,0.0038053,,,,
41,0.49502861499786377,0.0,0.6,0.0038053,,,,
42,0.7011709213256836,0.0,0.6,0.0038053,,,,
43,0.7369212508201599,0.0,0.6,0.0038053,,,,
44,0.6084745526313782,0.0,0.6,0.0038053,,,,
45,0.709560215473175,0.0,0.6,0.0038053,,,,
46,0.6311196088790894,0.0,0.6,0.0038053,,,,
47,0.682064414024353,0.0,0.6,0.0038053,,,,
48,0.6317960023880005,0.0,0.6,0.0038053,,,,
49,0.655718982219696,0.0,0.6,0.0038053,,,,
50,0.7118245959281921,0.0,0.6,0.0038053,,,,
51,0.6713031530380249,0.0,0.6,0.0038053,,,,
52,0.7332457304000854,0.0,0.6,0.0038053,,,,
53,0.7106841802597046,0.0,0.6,0.0038053,,,,
54,0.7077248096466064,0.0,0.6,0.0038053,,,,
55,0.6701240539550781,0.0,0.6,0.0038053,,,,
56,0.7277323007583618,0.0,0.6,0.0038053,,,,
57,0.5542824268341064,0.0,0.6,0.0038053,,,,
58,0.7222105264663696,0.0,0.6,0.0038053,,,,
59,0.6192114949226379,0.0,0.6,0.0038053,,,,
60,0.6105371117591858,0.0,0.6,0.0038053,,,,
61,0.7871217727661133,0.0,0.6,0.0038053,,,,
62,0.9425661563873291,0.0,0.6,0.0038053,,,,
63,0.6037697792053223,0.0,0.6,0.0038053,,,,
64,0.6165801882743835,0.0,0.6,0.0038053,,,,
65,0.7312037944793701,0.0,0.6,0.0038053,,,,
66,0.43539124727249146,0.0,0.6,0.0038053,,,,
67,0.7597564458847046,0.0,0.6,0.0038053,,,,
68,0.4448055624961853,0.0,0.6,0.0038053,,,,
69,0.621971607208252,0.0,0.6,0.0038053,,,,
70,0.7211620807647705,0.0,0.6,0.0038053,,,,
71,0.788589596748352,0.0,0.6,0.0038053,,,,
72,0.8411086797714233,0.0,0.6,0.0038053,,,,
73,1.082036018371582,0.0,0.6,0.0038053,,,,
74,0.6314848065376282,0.0,0.6,0.0038053,,,,
75,0.7064186334609985,0.0,0.6,0.0038053,,,,
76,0.6912342309951782,0.0,0.6,0.0038053,,,,
77,0.569243311882019,0.0,0.6,0.0038053,,,,
78,0.5625495910644531,0.0,0.6,0.0038053,,,,
78,,,,,0.6101083032490975,1,0.7578313253012048,0.1477230220521073
79,0.47429800033569336,0.0,0.6,0.0038053,,,,
80,0.6126856803894043,0.0,0.6,0.0038053,,,,
81,0.5059608817100525,0.0,0.6,0.0038053,,,,
82,0.5891731977462769,0.0,0.6,0.0038053,,,,
83,0.6752662658691406,0.0,0.6,0.0038053,,,,
84,0.5177183747291565,0.0,0.6,0.0038053,,,,
85,0.5583703517913818,0.0,0.6,0.0038053,,,,
86,0.4774776101112366,0.0,0.6,0.0038053,,,,
87,0.25473999977111816,0.0,0.6,0.0038053,,,,
88,0.8162909150123596,0.0,0.6,0.0038053,,,,
89,0.45096534490585327,0.0,0.6,0.0038053,,,,
90,0.537540853023529,0.0,0.6,0.0038053,,,,
91,0.5989754796028137,0.0,0.6,0.0038053,,,,
92,0.49826595187187195,0.0,0.6,0.0038053,,,,
93,0.650178849697113,0.0,0.6,0.0038053,,,,
94,0.6047217845916748,0.0,0.6,0.0038053,,,,
95,0.9845715165138245,0.0,0.6,0.0038053,,,,
96,0.6603739261627197,0.0,0.6,0.0038053,,,,
97,0.46557265520095825,0.0,0.6,0.0038053,,,,
98,0.3017990291118622,0.0,0.6,0.0038053,,,,
99,0.6117889285087585,0.0,0.6,0.0038053,,,,
100,0.6494312286376953,0.0,0.6,0.0038053,,,,
101,0.29488280415534973,0.0,0.6,0.0038053,,,,
102,0.717991828918457,0.0,0.6,0.0038053,,,,
103,0.9327237010002136,0.0,0.6,0.0038053,,,,
104,0.5979227423667908,0.0,0.6,0.0038053,,,,
105,0.5793837308883667,0.0,0.6,0.0038053,,,,
106,0.5728718042373657,0.0,0.6,0.0038053,,,,
107,0.5183631181716919,0.0,0.6,0.0038053,,,,
108,0.5147873759269714,0.0,0.6,0.0038053,,,,
109,0.9135299921035767,0.0,0.6,0.0038053,,,,
110,0.5445431470870972,0.0,0.6,0.0038053,,,,
111,0.6433415412902832,0.0,0.6,0.0038053,,,,
112,0.4117329716682434,0.0,0.6,0.0038053,,,,
113,0.31409353017807007,0.0,0.6,0.0038053,,,,
114,0.6632272005081177,0.0,0.6,0.0038053,,,,
115,0.6189702153205872,0.0,0.6,0.0038053,,,,
116,0.9605919718742371,0.0,0.6,0.0038053,,,,
