step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.6833574175834656,0.0,0.6,0.0038053,,,,,,,
2,0.7581744194030762,27.0,0.6,0.0038053,,,,,,,
3,0.9605653285980225,0.0,0.6,0.0038053,,,,,,,
4,0.8499739170074463,0.0,0.6,0.0038053,,,,,,,
5,0.7730095386505127,0.0,0.6,0.0038053,,,,,,,
6,0.6454774141311646,18.0,0.6,0.0038053,,,,,,,
7,0.5465828776359558,15.0,0.6,0.0038053,,,,,,,
8,0.6397554874420166,16.0,0.6,0.0038053,,,,,,,
9,0.6424723863601685,3.0,0.6,0.0038053,,,,,,,
10,0.6956031322479248,3.0,0.6,0.0038053,,,,,,,
11,0.701688289642334,16.0,0.6,0.0038053,,,,,,,
12,0.7432553768157959,13.0,0.6,0.0038053,,,,,,,
13,0.8073532581329346,9.0,0.6,0.0038053,,,,,,,
14,0.6214877963066101,11.0,0.6,0.0038053,,,,,,,
15,0.683907151222229,7.0,0.6,0.0038053,,,,,,,
16,0.6851128935813904,9.0,0.6,0.0038053,,,,,,,
17,0.6921756267547607,3.0,0.6,0.0038053,,,,,,,
18,0.6795654296875,5.0,0.6,0.0038053,,,,,,,
19,0.7597897052764893,0.0,0.6,0.0038053,,,,,,,
20,0.8301329612731934,9.0,0.6,0.0038053,,,,,,,
21,0.7553011775016785,9.0,0.6,0.0038053,,,,,,,
22,0.6923946142196655,7.0,0.6,0.0038053,,,,,,,
23,0.7148194313049316,2.0,0.6,0.0038053,,,,,,,
24,0.6387858390808105,5.0,0.6,0.0038053,,,,,,,
25,0.7699922323226929,3.0,0.6,0.0038053,,,,,,,
26,0.6645960807800293,3.0,0.6,0.0038053,,,,,,,
27,0.7082477807998657,1.0,0.6,0.0038053,,,,,,,
28,0.7605342864990234,0.0,0.6,0.0038053,,,,,,,
29,0.6551273465156555,4.0,0.6,0.0038053,,,,,,,
30,0.6697943806648254,0.0,0.6,0.0038053,,,,,,,
31,0.7198634147644043,0.0,0.6,0.0038053,,,,,,,
32,0.7629136443138123,0.0,0.6,0.0038053,,,,,,,
33,0.6729151010513306,0.0,0.6,0.0038053,,,,,,,
34,0.7292661666870117,0.0,0.6,0.0038053,,,,,,,
35,0.7096906900405884,0.0,0.6,0.0038053,,,,,,,
36,0.7097763419151306,0.0,0.6,0.0038053,,,,,,,
37,0.7487871646881104,0.0,0.6,0.0038053,,,,,,,
38,0.7204618453979492,0.0,0.6,0.0038053,,,,,,,
39,0.6593745350837708,0.0,0.6,0.0038053,,,,,,,
40,0.6640663743019104,0.0,0.6,0.0038053,,,,,,,
41,0.6561158299446106,0.0,0.6,0.0038053,,,,,,,
42,0.6188676953315735,0.0,0.6,0.0038053,,,,,,,
43,0.7931943535804749,0.0,0.6,0.0038053,,,,,,,
44,0.6486514806747437,0.0,0.6,0.0038053,,,,,,,
45,0.6720563173294067,0.0,0.6,0.0038053,,,,,,,
46,0.7358691096305847,0.0,0.6,0.0038053,,,,,,,
47,0.7592478394508362,0.0,0.6,0.0038053,,,,,,,
48,0.5460144281387329,0.0,0.6,0.0038053,,,,,,,
49,0.6495057344436646,0.0,0.6,0.0038053,,,,,,,
50,0.7727183699607849,0.0,0.6,0.0038053,,,,,,,
51,0.5933821797370911,0.0,0.6,0.0038053,,,,,,,
52,0.6103640794754028,0.0,0.6,0.0038053,,,,,,,
53,0.823904275894165,0.0,0.6,0.0038053,,,,,,,
54,0.7490641474723816,0.0,0.6,0.0038053,,,,,,,
55,0.5730851292610168,0.0,0.6,0.0038053,,,,,,,
56,0.5294371247291565,0.0,0.6,0.0038053,,,,,,,
57,0.654421865940094,0.0,0.6,0.0038053,,,,,,,
58,0.582453191280365,0.0,0.6,0.0038053,,,,,,,
59,0.7440304756164551,0.0,0.6,0.0038053,,,,,,,
60,0.6240792274475098,0.0,0.6,0.0038053,,,,,,,
61,0.679057240486145,0.0,0.6,0.0038053,,,,,,,
62,0.6703158617019653,0.0,0.6,0.0038053,,,,,,,
63,0.6108105182647705,0.0,0.6,0.0038053,,,,,,,
64,0.751754879951477,0.0,0.6,0.0038053,,,,,,,
65,0.6808847188949585,0.0,0.6,0.0038053,,,,,,,
66,0.516037106513977,0.0,0.6,0.0038053,,,,,,,
67,0.7302384376525879,0.0,0.6,0.0038053,,,,,,,
68,0.660292387008667,0.0,0.6,0.0038053,,,,,,,
69,0.6487354040145874,0.0,0.6,0.0038053,,,,,,,
70,0.5994976758956909,0.0,0.6,0.0038053,,,,,,,
71,0.6048849821090698,0.0,0.6,0.0038053,,,,,,,
72,0.6298838257789612,0.0,0.6,0.0038053,,,,,,,
73,0.7465937733650208,0.0,0.6,0.0038053,,,,,,,
74,0.5634939670562744,0.0,0.6,0.0038053,,,,,,,
75,0.9488726854324341,0.0,0.6,0.0038053,,,,,,,
76,0.5958558320999146,0.0,0.6,0.0038053,,,,,,,
77,0.7217628955841064,0.0,0.6,0.0038053,,,,,,,
78,0.49329283833503723,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.5992779783393501,1,0.6101083032490975,0.7028112449799196,0.1035332666405695,0.7060240963855422,0.09591579313644472
79,0.6667589545249939,0.0,0.6,0.0038053,,,,,,,
80,0.7349095344543457,0.0,0.6,0.0038053,,,,,,,
81,0.7297331094741821,0.0,0.6,0.0038053,,,,,,,
82,0.6671693325042725,0.0,0.6,0.0038053,,,,,,,
83,0.7378041744232178,0.0,0.6,0.0038053,,,,,,,
84,0.8119226694107056,0.0,0.6,0.0038053,,,,,,,
85,0.616564929485321,0.0,0.6,0.0038053,,,,,,,
86,0.28230932354927063,0.0,0.6,0.0038053,,,,,,,
87,0.6142937541007996,0.0,0.6,0.0038053,,,,,,,
88,0.7667213678359985,0.0,0.6,0.0038053,,,,,,,
89,0.5047637820243835,0.0,0.6,0.0038053,,,,,,,
90,0.4891129434108734,0.0,0.6,0.0038053,,,,,,,
91,0.34017127752304077,0.0,0.6,0.0038053,,,,,,,
92,0.7008078098297119,0.0,0.6,0.0038053,,,,,,,
93,0.6097031831741333,0.0,0.6,0.0038053,,,,,,,
94,0.5132194757461548,0.0,0.6,0.0038053,,,,,,,
95,0.661344051361084,0.0,0.6,0.0038053,,,,,,,
96,0.6445329189300537,0.0,0.6,0.0038053,,,,,,,
97,0.5737957954406738,0.0,0.6,0.0038053,,,,,,,
98,0.43805640935897827,3.0,0.6,0.0038053,,,,,,,
99,0.659622073173523,3.0,0.6,0.0038053,,,,,,,
100,0.41573092341423035,4.0,0.6,0.0038053,,,,,,,
101,0.7387477159500122,0.0,0.6,0.0038053,,,,,,,
102,0.6678861379623413,0.0,0.6,0.0038053,,,,,,,
103,0.7866853475570679,0.0,0.6,0.0038053,,,,,,,
104,0.5285899639129639,2.0,0.6,0.0038053,,,,,,,
105,0.8952993154525757,0.0,0.6,0.0038053,,,,,,,
106,0.5747827887535095,1.0,0.6,0.0038053,,,,,,,
107,0.8918004035949707,0.0,0.6,0.0038053,,,,,,,
108,0.43723517656326294,2.0,0.6,0.0038053,,,,,,,
109,0.7408626675605774,0.0,0.6,0.0038053,,,,,,,
110,0.5342010259628296,0.0,0.6,0.0038053,,,,,,,
111,0.6866893768310547,4.0,0.6,0.0038053,,,,,,,
112,0.4381536841392517,0.0,0.6,0.0038053,,,,,,,
113,0.6655251979827881,0.0,0.6,0.0038053,,,,,,,
114,0.6576393842697144,0.0,0.6,0.0038053,,,,,,,
115,0.2997543513774872,0.0,0.6,0.0038053,,,,,,,
116,0.3591936230659485,0.0,0.6,0.0038053,,,,,,,
117,0.682425856590271,0.0,0.6,0.0038053,,,,,,,
118,0.6675722002983093,0.0,0.6,0.0038053,,,,,,,
119,0.5934888124465942,0.0,0.6,0.0038053,,,,,,,
120,0.47891032695770264,0.0,0.6,0.0038053,,,,,,,
121,0.6578489542007446,0.0,0.6,0.0038053,,,,,,,
122,0.5062274932861328,0.0,0.6,0.0038053,,,,,,,
123,0.3969450294971466,0.0,0.6,0.0038053,,,,,,,
124,0.5225160121917725,0.0,0.6,0.0038053,,,,,,,
125,0.9595373272895813,0.0,0.6,0.0038053,,,,,,,
126,0.41099169850349426,0.0,0.6,0.0038053,,,,,,,
127,0.719294548034668,0.0,0.6,0.0038053,,,,,,,
128,0.6429930925369263,0.0,0.6,0.0038053,,,,,,,
129,0.6683292388916016,0.0,0.6,0.0038053,,,,,,,
130,0.8030174970626831,0.0,0.6,0.0038053,,,,,,,
131,0.3843171000480652,0.0,0.6,0.0038053,,,,,,,
132,0.591697096824646,0.0,0.6,0.0038053,,,,,,,
133,0.3098919689655304,0.0,0.6,0.0038053,,,,,,,
134,0.5828729271888733,0.0,0.6,0.0038053,,,,,,,
135,0.50275719165802,0.0,0.6,0.0038053,,,,,,,
136,0.709883451461792,0.0,0.6,0.0038053,,,,,,,
137,0.4456397593021393,0.0,0.6,0.0038053,,,,,,,
138,0.8786394596099854,0.0,0.6,0.0038053,,,,,,,
139,0.3537307679653168,0.0,0.6,0.0038053,,,,,,,
140,0.5659809708595276,0.0,0.6,0.0038053,,,,,,,
141,0.5343575477600098,0.0,0.6,0.0038053,,,,,,,
142,0.29160991311073303,0.0,0.6,0.0038053,,,,,,,
143,0.5240572094917297,0.0,0.6,0.0038053,,,,,,,
144,0.39673709869384766,0.0,0.6,0.0038053,,,,,,,
145,0.7601557970046997,0.0,0.6,0.0038053,,,,,,,
146,0.46797850728034973,0.0,0.6,0.0038053,,,,,,,
147,0.44414201378822327,0.0,0.6,0.0038053,,,,,,,
148,0.7898826003074646,0.0,0.6,0.0038053,,,,,,,
149,0.3361697196960449,0.0,0.6,0.0038053,,,,,,,
150,0.861528217792511,0.0,0.6,0.0038053,,,,,,,
151,0.46348094940185547,0.0,0.6,0.0038053,,,,,,,
152,0.22014501690864563,0.0,0.6,0.0038053,,,,,,,
153,0.7645021677017212,0.0,0.6,0.0038053,,,,,,,
154,0.3469013273715973,0.0,0.6,0.0038053,,,,,,,
155,0.26134300231933594,0.0,0.6,0.0038053,,,,,,,
156,0.29808977246284485,0.0,0.6,0.0038053,,,,,,,
156,,,,,0.6534296028880866,2,0.6678700361010831,0.8875502008032129,0.2341205979151263,0.8875502008032129,0.2196801647021298
157,0.44585537910461426,0.0,0.6,0.0038053,,,,,,,
158,0.22144965827465057,0.0,0.6,0.0038053,,,,,,,
159,0.3299596309661865,0.0,0.6,0.0038053,,,,,,,
160,0.31533706188201904,0.0,0.6,0.0038053,,,,,,,
161,0.9190941452980042,0.0,0.6,0.0038053,,,,,,,
162,0.19313493371009827,0.0,0.6,0.0038053,,,,,,,
163,0.07909025996923447,0.0,0.6,0.0038053,,,,,,,
164,0.4868882894515991,0.0,0.6,0.0038053,,,,,,,
165,0.4707950949668884,0.0,0.6,0.0038053,,,,,,,
166,0.6017887592315674,0.0,0.6,0.0038053,,,,,,,
167,0.4780808389186859,0.0,0.6,0.0038053,,,,,,,
168,0.5030338764190674,0.0,0.6,0.0038053,,,,,,,
169,0.565031886100769,0.0,0.6,0.0038053,,,,,,,
170,0.07134215533733368,0.0,0.6,0.0038053,,,,,,,
171,0.07628238946199417,0.0,0.6,0.0038053,,,,,,,
172,0.10631287097930908,0.0,0.6,0.0038053,,,,,,,
173,0.11261573433876038,0.0,0.6,0.0038053,,,,,,,
174,0.1504301130771637,0.0,0.6,0.0038053,,,,,,,
175,0.0710831731557846,0.0,0.6,0.0038053,,,,,,,
176,0.08927734941244125,0.0,0.6,0.0038053,,,,,,,
177,0.19584107398986816,0.0,0.6,0.0038053,,,,,,,
178,0.7575891017913818,0.0,0.6,0.0038053,,,,,,,
179,0.17801730334758759,0.0,0.6,0.0038053,,,,,,,
180,0.1945919543504715,0.0,0.6,0.0038053,,,,,,,
181,0.49366310238838196,0.0,0.6,0.0038053,,,,,,,
