step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6882262229919434,1,1,0.0,,,,,
2,0.6918458938598633,1,2,0.0,,,,,
3,0.6867321729660034,1,3,0.0,,,,,
4,0.6938506364822388,1,4,0.0,,,,,
5,0.6936503648757935,1,5,0.0,,,,,
6,0.6957157254219055,1,6,0.0,,,,,
7,0.7023265957832336,1,7,0.0,,,,,
8,0.6931483149528503,1,8,0.0,,,,,
9,0.7019002437591553,1,9,0.0,,,,,
10,0.6906772255897522,1,10,0.0,,,,,
11,0.7001088261604309,1,11,0.0,,,,,
12,0.6845226287841797,1,12,0.0,,,,,
13,0.6864674091339111,1,13,0.0,,,,,
14,0.6969896554946899,1,14,0.0,,,,,
15,0.6952608823776245,1,15,0.0,,,,,
16,0.695688784122467,1,16,0.0,,,,,
17,0.7022227048873901,1,17,0.0,,,,,
18,0.6981217265129089,1,18,0.0,,,,,
19,0.695673942565918,1,19,0.0,,,,,
20,0.7083619236946106,1,20,0.0,,,,,
21,0.6970068216323853,1,21,0.0,,,,,
22,0.6873348951339722,1,22,0.0,,,,,
23,0.707065224647522,1,23,0.0,,,,,
24,0.6912774443626404,1,24,0.0,,,,,
25,0.6883403062820435,1,25,0.0,,,,,
26,0.6906368136405945,1,26,0.0,,,,,
27,0.6901097893714905,1,27,0.0,,,,,
28,0.7044854164123535,1,28,0.0,,,,,
29,0.6845697164535522,1,29,0.0,,,,,
30,0.7042585015296936,1,30,0.0,,,,,
31,0.6921424865722656,1,31,0.0,,,,,
32,0.6809989809989929,1,32,0.0,,,,,
33,0.6902883052825928,1,33,0.0,,,,,
34,0.7025901079177856,1,34,0.0,,,,,
35,0.7223899364471436,1,35,0.0,,,,,
36,0.7547745704650879,1,36,0.0,,,,,
37,0.7083308100700378,1,37,0.0,,,,,
38,0.6999959349632263,1,38,0.0,,,,,
39,0.7015858888626099,1,39,0.0,,,,,
40,0.7195192575454712,1,40,0.0,,,,,
41,0.6897807121276855,1,41,0.0,,,,,
42,0.6804174780845642,1,42,0.0,,,,,
43,0.6930727362632751,1,43,0.0,,,,,
44,0.7017165422439575,1,44,0.0,,,,,
45,0.698117733001709,1,45,0.0,,,,,
46,0.6924707889556885,1,46,0.0,,,,,
47,0.7186072468757629,1,47,0.0,,,,,
48,0.6986832618713379,1,48,0.0,,,,,
49,0.6874163150787354,1,49,0.0,,,,,
50,0.6935105323791504,1,50,0.0,,,,,
51,0.6934634447097778,1,51,0.0,,,,,
52,0.682976245880127,1,52,0.0,,,,,
53,0.7035168409347534,1,53,0.0,,,,,
54,0.6975374817848206,1,54,0.0,,,,,
55,0.6886269450187683,1,55,0.0,,,,,
56,0.7085025906562805,1,56,0.0,,,,,
57,0.6839276552200317,1,57,0.0,,,,,
58,0.6865097880363464,1,58,0.0,,,,,
59,0.7031722068786621,1,59,0.0,,,,,
60,0.6726117134094238,1,60,0.0,,,,,
61,0.6877313852310181,1,61,0.0,,,,,
62,0.6608339548110962,1,62,0.0,,,,,
63,0.6852965354919434,1,63,0.0,,,,,
64,0.6985883712768555,1,64,0.0,,,,,
65,0.8005057573318481,1,65,0.0,,,,,
66,0.7176428437232971,1,66,0.0,,,,,
67,0.6730442047119141,1,67,0.0,,,,,
68,0.6741385459899902,1,68,0.0,,,,,
69,0.6980672478675842,1,69,0.0,,,,,
70,0.7201273441314697,1,70,0.0,,,,,
71,0.6847362518310547,1,71,0.0,,,,,
72,0.7023977637290955,1,72,0.0,,,,,
73,0.7147364616394043,1,73,0.0,,,,,
74,0.7032275199890137,1,74,0.0,,,,,
75,0.687728762626648,1,75,0.0,,,,,
76,0.7111728191375732,1,76,0.0,,,,,
77,0.6917463541030884,1,77,0.0,,,,,
78,0.7000586986541748,1,78,0.0,,,,,
78,,1,,1.0,0.5848375451263538,0.6781572434637282,0.5863453815261044,0.6798115319166428,0.0015078363997506061
79,0.6658638715744019,2,1,0.0,,,,,
80,0.6495937705039978,2,2,0.0,,,,,
81,0.6435681581497192,2,3,0.0,,,,,
82,0.8235257863998413,2,4,0.0,,,,,
83,0.6009165048599243,2,5,0.0,,,,,
84,0.6823097467422485,2,6,0.0,,,,,
85,0.6099699139595032,2,7,0.0,,,,,
86,0.7195186614990234,2,8,0.0,,,,,
87,0.6936831474304199,2,9,0.0,,,,,
88,0.6715279817581177,2,10,0.0,,,,,
89,0.6981595754623413,2,11,0.0,,,,,
90,0.7031034827232361,2,12,0.0,,,,,
91,0.6797119379043579,2,13,0.0,,,,,
92,0.7100648880004883,2,14,0.0,,,,,
93,0.6514043807983398,2,15,0.0,,,,,
94,0.6057998538017273,2,16,0.0,,,,,
95,0.6601650714874268,2,17,0.0,,,,,
96,0.6902388334274292,2,18,0.0,,,,,
