step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6152624487876892,3.0,0.0,0.0,1,3,0.0,,,,,
4,1.3271613121032715,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6532079577445984,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6662241816520691,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7858359813690186,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.668246829225683,0.6253764171878453,0.6641877759068487,0.00936878888030146
8,0.7005259990692139,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6926870147387186,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6386135419209799,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.7099177837371826,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6978493928909302,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6758270661036173,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6671194831530253,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6673174328181571,0.6246525431087081,0.6645021024052761,0.00864491480116425
15,0.6421666542689005,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6354716420173645,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6564621527989706,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6436262329419454,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.7032704552014669,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6796899636586508,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6701375585984332,0.625865182192799,0.6640022811657764,0.00985755388525511
