step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6796634594599406,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6810313065846761,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.7160587310791016,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6482880115509033,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6773427526156107,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6735528707504272,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.6771560112635294,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.668655114018278,0.6261490917666998,0.6656001586954542,0.010141463459155897
8,0.6558853586514791,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.6446171204249064,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.597962220509847,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.6222971876462301,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.7465924421946207,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6575584212938944,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.708232601483663,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.677736620857011,0.6257347941909591,0.6705442646523075,0.009727165883415267
15,0.6294299761454264,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6589044133822123,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.6965113480885824,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.6735038956006368,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.692806084950765,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.685507575670878,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.665894568537653,0.6251950019968204,0.6622876819933542,0.009187373689276579
