step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6776231527328491,1,1,0.0,,,,,
2,0.6802200675010681,1,2,0.0,,,,,
3,0.6923233270645142,1,3,0.0,,,,,
4,0.6824711561203003,1,4,0.0,,,,,
5,0.6704918146133423,1,5,0.0,,,,,
6,0.6832979917526245,1,6,0.0,,,,,
7,0.6808543801307678,1,7,0.0,,,,,
8,0.6677412986755371,1,8,0.0,,,,,
9,0.6651976108551025,1,9,0.0,,,,,
10,0.6773213148117065,1,10,0.0,,,,,
11,0.681952953338623,1,11,0.0,,,,,
12,0.6730392575263977,1,12,0.0,,,,,
13,0.6565408110618591,1,13,0.0,,,,,
14,0.6753383278846741,1,14,0.0,,,,,
15,0.6576538681983948,1,15,0.0,,,,,
16,0.6988391280174255,1,16,0.0,,,,,
17,0.6585891246795654,1,17,0.0,,,,,
18,0.692460834980011,1,18,0.0,,,,,
19,0.6414005160331726,1,19,0.0,,,,,
20,0.6346695423126221,1,20,0.0,,,,,
21,0.636658787727356,1,21,0.0,,,,,
22,0.6413387060165405,1,22,0.0,,,,,
23,0.6685409545898438,1,23,0.0,,,,,
24,0.6552666425704956,1,24,0.0,,,,,
25,0.6708032488822937,1,25,0.0,,,,,
26,0.664435625076294,1,26,0.0,,,,,
27,0.6062392592430115,1,27,0.0,,,,,
28,0.6659170389175415,1,28,0.0,,,,,
29,0.5913825035095215,1,29,0.0,,,,,
30,0.5876685380935669,1,30,0.0,,,,,
31,0.5862798690795898,1,31,0.0,,,,,
32,0.7010773420333862,1,32,0.0,,,,,
33,0.6267129182815552,1,33,0.0,,,,,
34,0.5836886167526245,1,34,0.0,,,,,
35,0.651188313961029,1,35,0.0,,,,,
36,0.6602880358695984,1,36,0.0,,,,,
37,0.658449649810791,1,37,0.0,,,,,
38,0.7805984020233154,1,38,0.0,,,,,
39,0.705432653427124,1,39,0.0,,,,,
40,0.6408817172050476,1,40,0.0,,,,,
41,0.544546365737915,1,41,0.0,,,,,
42,0.6133902072906494,1,42,0.0,,,,,
43,0.5964174270629883,1,43,0.0,,,,,
44,0.6056749224662781,1,44,0.0,,,,,
45,0.6731170415878296,1,45,0.0,,,,,
46,0.628642201423645,1,46,0.0,,,,,
47,0.5338582992553711,1,47,0.0,,,,,
48,0.6153535842895508,1,48,0.0,,,,,
49,0.5939339399337769,1,49,0.0,,,,,
50,0.5153944492340088,1,50,0.0,,,,,
51,0.7621464729309082,1,51,0.0,,,,,
52,0.5790225863456726,1,52,0.0,,,,,
53,0.5535894632339478,1,53,0.0,,,,,
54,0.5843051671981812,1,54,0.0,,,,,
55,0.6656082272529602,1,55,0.0,,,,,
56,0.5461041927337646,1,56,0.0,,,,,
57,0.57180255651474,1,57,0.0,,,,,
