step,mean,std,var,n
1,0.11729074132396407,0.05864578524313294,0.0034393281267836697,5
2,0.14550457575799197,0.0011145584080416598,1.2422404449363588e-06,5
3,0.11676522500599958,0.05838548163397277,0.0034088644656309723,5
4,0.14609271834352916,0.0008467143039373645,7.169251124921356e-07,5
5,0.1461364963928016,0.0005979620532437011,3.5755861711942274e-07,5
6,0.1461599330810796,0.0006951245219329682,4.831981009925376e-07,5
7,0.14568978387381476,0.0009006763720637688,8.112179271939524e-07,5
8,0.11746497739159775,0.058733648143067654,0.0034496414241936744,5
9,0.08752935872163856,0.07146936505986937,0.0051078701420608765,5
10,0.14612546918979846,0.0002787440791500999,7.769826166123716e-08,5
11,0.14583946346200163,0.0012034182537652054,1.448215493495296e-06,5
12,0.0876808616686969,0.07159550684549118,0.005125916600462775,5
13,0.1455277072134377,0.0006250485486072441,3.906856881160223e-07,5
14,0.14629965966168829,0.0008228725694832756,6.771192656080083e-07,5
15,0.1459758535378672,0.0005744145605844379,3.2995208741141286e-07,5
16,0.14534562828935912,0.001198059095860404,1.4353455971738486e-06,5
17,0.14638003444523354,0.0009599476590201282,9.214995080582244e-07,5
18,0.14593163023484762,0.0005811814918370615,3.3777192645395236e-07,5
19,0.14621561592561866,0.0006737652084159545,4.5395955607179457e-07,5
20,0.14623401808898745,0.0004279703871288044,1.831586522591787e-07,5
21,0.1456748821554802,0.0008069809198668897,6.512182050292115e-07,5
22,0.11583324696478088,0.05791931400311293,0.003354646934591194,5
23,0.14618674037534074,0.00037592433680690303,1.4131910700370989e-07,5
24,0.1454701768833826,0.0011892781397982626,1.4143824938020156e-06,5
25,0.14602548082469607,0.0007664417449518835,5.874329484048881e-07,5
26,0.14618051138833704,0.0009492107094824655,9.010009709962056e-07,5
27,0.14631514686193564,0.0007476010687634121,5.589073580161961e-07,5
28,0.14564876607144103,0.0011589681701636072,1.3432072194523797e-06,5
29,0.14558142684083547,0.0007541850875049547,5.687951462148562e-07,5
30,0.14581032078315675,0.0005316141067213359,2.8261355846512395e-07,5
31,0.11669636500839257,0.058349981163167926,0.0034047203017420515,5
32,0.1456526039741258,0.0007017011342342877,4.923844817856859e-07,5
33,0.14604008133133467,0.0005318304928936855,2.828436731715404e-07,5
34,0.14597697265268833,0.00043716086557180083,1.911096223874861e-07,5
35,0.14649857497629987,0.0007656440983732876,5.862108853738444e-07,5
36,0.14633178933916707,0.0006369181005058325,4.0566466675195777e-07,5
37,0.14551048457945676,0.000614586848916523,3.7771699486114105e-07,5
38,0.14473624241441624,0.0035341640405174416,1.2490315465286568e-05,5
39,0.08702279212858702,0.07105730105486675,0.005049140033201967,5
40,0.14589276867488388,0.0006890064912108963,4.7472994493075096e-07,5
41,0.08772118881027624,0.07162460621447184,0.005130084215378158,5
42,0.14652237761425826,0.0005247726320691115,2.7538631536874315e-07,5
43,0.11702450314826951,0.05851399878401252,0.0034238880536954187,5
44,0.14628333155884335,0.0006624096745432591,4.3878657692850645e-07,5
45,0.11721119080311207,0.058606262691655045,0.0034346940266832783,5
46,0.14579859895780078,0.0004759988415828156,2.2657489718818237e-07,5
47,0.1463051971658234,0.0005753223965330429,3.309958599525238e-07,5
48,0.14623713102581795,0.00040191125278457736,1.6153265511486843e-07,5
49,0.14542958298002087,0.0008091245570930506,6.546825488910253e-07,5
50,0.1452759973549867,0.0012524801089912106,1.568706423418635e-06,5
51,0.14545239548033792,0.0006915010227636962,4.781736644832378e-07,5
52,0.145820648491148,0.0006633087216749205,4.3997846025001715e-07,5
53,0.14628082669074075,0.0004599046075574669,2.1151224805258766e-07,5
54,0.1460167893751308,0.0009266780028954149,8.587321210502346e-07,5
55,0.14622461338699438,0.0006307729914980941,3.978745668034546e-07,5
56,0.14637649472135078,0.00048066602276307477,2.3103982543887274e-07,5
57,0.11686269780113909,0.058436462051842095,0.0034148200971363812,5
58,0.11675554793242209,0.058380947744167404,0.0034083350595072053,5
59,0.14559675473370665,0.001063923951250133,1.1319341740436955e-06,5
60,0.14609648589047483,0.0010336514279306206,1.0684352744630111e-06,5
61,0.11694725255806446,0.058475000550714314,0.003419325689406039,5
62,0.14568204187629102,0.0006726562289238043,4.524664023099934e-07,5
63,0.14623986992498067,0.00043545337997632415,1.8961964613280493e-07,5
64,0.14510874758588238,0.001888642542625749,3.5669706538158546e-06,5
65,0.1464809153119986,0.00044553698708036104,1.9850320685664579e-07,5
66,0.11685367614218911,0.05842821125542104,0.0034138558705081095,5
67,0.1456801535649721,0.0005800502853260176,3.364583335067945e-07,5
68,0.14565405981450696,0.0010813631580955392,1.1693462796863578e-06,5
69,0.1458442056517591,0.001068855821657005,1.1424527674900716e-06,5
70,0.14596324503954544,0.0005148721990446111,2.6509338134903357e-07,5
71,0.14580881527201703,0.0007040034402966918,4.956208439495777e-07,5
72,0.14669777265916598,0.00029198242995143533,8.525373940034483e-08,5
73,0.11695788137273211,0.058482884040965764,0.003420247725749048,5
74,0.14606680007485542,0.0006436639505367702,4.143032812206017e-07,5
75,0.11663094743810958,0.05831569628174851,0.0034007204328251363,5
76,0.146225659330284,0.0006079291880585953,3.6957789769358287e-07,5
