step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8750758767127991,0.0,0.6,0.0038053,,,,
4,0.7622965574264526,0.0,0.6,0.0038053,,,,
5,0.542797327041626,0.0,0.6,0.0038053,,,,
6,0.7137517929077148,0.0,0.6,0.0038053,,,,
7,0.6636322736740112,0.0,0.6,0.0038053,,,,
8,0.722609281539917,0.0,0.6,0.0038053,,,,
9,0.7908419370651245,0.0,0.6,0.0038053,,,,
10,0.7241663932800293,0.0,0.6,0.0038053,,,,
11,0.7475181818008423,0.0,0.6,0.0038053,,,,
12,0.781771183013916,0.0,0.6,0.0038053,,,,
13,0.6358140707015991,4.0,0.6,0.0038053,,,,
14,0.7991668581962585,10.0,0.6,0.0038053,,,,
15,0.7076041102409363,2.0,0.6,0.0038053,,,,
16,0.6869373321533203,13.0,0.6,0.0038053,,,,
17,0.7097909450531006,15.0,0.6,0.0038053,,,,
18,0.7018123865127563,23.0,0.6,0.0038053,,,,
19,0.7002041339874268,9.0,0.6,0.0038053,,,,
20,0.5850438475608826,11.0,0.6,0.0038053,,,,
21,0.7384752035140991,2.0,0.6,0.0038053,,,,
22,0.6811161041259766,2.0,0.6,0.0038053,,,,
23,0.6950516700744629,26.0,0.6,0.0038053,,,,
24,0.7909817695617676,27.0,0.6,0.0038053,,,,
25,0.7314907312393188,27.0,0.6,0.0038053,,,,
26,0.6573907136917114,12.0,0.6,0.0038053,,,,
27,0.7947818040847778,1.0,0.6,0.0038053,,,,
28,0.6398741006851196,1.0,0.6,0.0038053,,,,
29,0.6598799824714661,2.0,0.6,0.0038053,,,,
30,0.699292004108429,19.0,0.6,0.0038053,,,,
31,0.6994210481643677,23.0,0.6,0.0038053,,,,
32,0.7770699858665466,29.0,0.6,0.0038053,,,,
33,0.6976962089538574,31.0,0.6,0.0038053,,,,
34,0.7797779440879822,28.0,0.6,0.0038053,,,,
35,0.7336564064025879,30.0,0.6,0.0038053,,,,
36,0.7377190589904785,30.0,0.6,0.0038053,,,,
37,0.6976910829544067,27.0,0.6,0.0038053,,,,
38,0.7299408912658691,8.0,0.6,0.0038053,,,,
39,0.6902470588684082,28.0,0.6,0.0038053,,,,
40,0.637158215045929,7.0,0.6,0.0038053,,,,
41,0.6102858185768127,3.0,0.6,0.0038053,,,,
42,0.6814942359924316,2.0,0.6,0.0038053,,,,
43,0.7103201150894165,2.0,0.6,0.0038053,,,,
44,0.6783910989761353,2.0,0.6,0.0038053,,,,
45,0.6770679354667664,2.0,0.6,0.0038053,,,,
46,0.6573784351348877,0.0,0.6,0.0038053,,,,
47,0.7497841715812683,0.0,0.6,0.0038053,,,,
48,0.6749544143676758,0.0,0.6,0.0038053,,,,
49,0.8560404777526855,0.0,0.6,0.0038053,,,,
50,0.8522950410842896,1.0,0.6,0.0038053,,,,
51,0.5168319940567017,0.0,0.6,0.0038053,,,,
52,0.6096236109733582,1.0,0.6,0.0038053,,,,
53,0.6094087958335876,1.0,0.6,0.0038053,,,,
54,0.47019749879837036,0.0,0.6,0.0038053,,,,
55,0.5570633411407471,0.0,0.6,0.0038053,,,,
56,0.5067133903503418,2.0,0.6,0.0038053,,,,
57,0.717545747756958,1.0,0.6,0.0038053,,,,
58,0.7358806729316711,2.0,0.6,0.0038053,,,,
59,1.0891400575637817,2.0,0.6,0.0038053,,,,
60,0.6744767427444458,0.0,0.6,0.0038053,,,,
61,0.7799390554428101,1.0,0.6,0.0038053,,,,
62,0.43627217411994934,0.0,0.6,0.0038053,,,,
63,0.5300806164741516,0.0,0.6,0.0038053,,,,
64,0.6442347764968872,0.0,0.6,0.0038053,,,,
65,0.6702094674110413,0.0,0.6,0.0038053,,,,
66,0.6042874455451965,0.0,0.6,0.0038053,,,,
67,0.6832140684127808,0.0,0.6,0.0038053,,,,
68,0.9311653971672058,2.0,0.6,0.0038053,,,,
69,0.948579728603363,1.0,0.6,0.0038053,,,,
70,0.9679234027862549,2.0,0.6,0.0038053,,,,
71,0.8547947406768799,2.0,0.6,0.0038053,,,,
72,0.6662100553512573,4.0,0.6,0.0038053,,,,
73,0.5315617918968201,3.0,0.6,0.0038053,,,,
74,0.7653709650039673,4.0,0.6,0.0038053,,,,
75,0.7282949686050415,6.0,0.6,0.0038053,,,,
76,0.6101770997047424,5.0,0.6,0.0038053,,,,
77,0.6088131666183472,6.0,0.6,0.0038053,,,,
78,0.6545146703720093,3.0,0.6,0.0038053,,,,
78,,,,,0.5740072202166066,1,0.6927710843373494,0.1187638641207428
79,0.6394713521003723,5.0,0.6,0.0038053,,,,
80,0.6472817659378052,8.0,0.6,0.0038053,,,,
81,0.6711325645446777,4.0,0.6,0.0038053,,,,
82,0.7548401355743408,5.0,0.6,0.0038053,,,,
83,0.6413477659225464,4.0,0.6,0.0038053,,,,
84,0.6811292767524719,4.0,0.6,0.0038053,,,,
85,0.4918231964111328,5.0,0.6,0.0038053,,,,
86,0.6979817152023315,4.0,0.6,0.0038053,,,,
87,0.5956976413726807,3.0,0.6,0.0038053,,,,
88,0.6030679941177368,0.0,0.6,0.0038053,,,,
89,0.6648328304290771,2.0,0.6,0.0038053,,,,
90,0.6385521292686462,1.0,0.6,0.0038053,,,,
91,0.6516910195350647,2.0,0.6,0.0038053,,,,
92,0.5039369463920593,4.0,0.6,0.0038053,,,,
93,0.6404399871826172,4.0,0.6,0.0038053,,,,
94,0.5476838946342468,2.0,0.6,0.0038053,,,,
95,0.44325628876686096,0.0,0.6,0.0038053,,,,
96,0.5414379239082336,3.0,0.6,0.0038053,,,,
97,0.5004238486289978,1.0,0.6,0.0038053,,,,
98,0.5238405466079712,2.0,0.6,0.0038053,,,,
99,0.6016638278961182,3.0,0.6,0.0038053,,,,
100,0.8106122612953186,1.0,0.6,0.0038053,,,,
101,0.48618900775909424,0.0,0.6,0.0038053,,,,
102,0.8858777284622192,0.0,0.6,0.0038053,,,,
103,0.6299711465835571,0.0,0.6,0.0038053,,,,
104,1.0276305675506592,0.0,0.6,0.0038053,,,,
105,0.5652221441268921,1.0,0.6,0.0038053,,,,
106,0.5324770212173462,2.0,0.6,0.0038053,,,,
107,0.5926299095153809,0.0,0.6,0.0038053,,,,
108,0.5037567019462585,2.0,0.6,0.0038053,,,,
109,0.5800121426582336,3.0,0.6,0.0038053,,,,
110,0.43523189425468445,3.0,0.6,0.0038053,,,,
111,0.7853975892066956,2.0,0.6,0.0038053,,,,
112,0.629481315612793,1.0,0.6,0.0038053,,,,
113,0.4972633719444275,1.0,0.6,0.0038053,,,,
114,0.6691479086875916,1.0,0.6,0.0038053,,,,
115,0.5731463432312012,0.0,0.6,0.0038053,,,,
116,0.6278941631317139,2.0,0.6,0.0038053,,,,
117,0.6057729721069336,3.0,0.6,0.0038053,,,,
118,0.6764538288116455,4.0,0.6,0.0038053,,,,
119,0.6786010265350342,0.0,0.6,0.0038053,,,,
120,0.7341745495796204,1.0,0.6,0.0038053,,,,
121,0.5864532589912415,0.0,0.6,0.0038053,,,,
122,0.695451021194458,0.0,0.6,0.0038053,,,,
123,0.7300306558609009,2.0,0.6,0.0038053,,,,
124,0.5421701073646545,3.0,0.6,0.0038053,,,,
125,0.6709827184677124,3.0,0.6,0.0038053,,,,
126,0.702511191368103,2.0,0.6,0.0038053,,,,
127,0.6333632469177246,3.0,0.6,0.0038053,,,,
128,0.4964107275009155,2.0,0.6,0.0038053,,,,
129,0.7727478742599487,1.0,0.6,0.0038053,,,,
130,0.6140385270118713,0.0,0.6,0.0038053,,,,
131,0.565940260887146,1.0,0.6,0.0038053,,,,
132,0.5872877836227417,0.0,0.6,0.0038053,,,,
133,0.5128587484359741,5.0,0.6,0.0038053,,,,
134,0.5073859691619873,3.0,0.6,0.0038053,,,,
135,0.5608503818511963,2.0,0.6,0.0038053,,,,
136,0.4761381149291992,2.0,0.6,0.0038053,,,,
137,0.4886264503002167,0.0,0.6,0.0038053,,,,
138,0.7052375078201294,3.0,0.6,0.0038053,,,,
139,0.39659562706947327,0.0,0.6,0.0038053,,,,
140,0.5613951683044434,0.0,0.6,0.0038053,,,,
141,0.497344970703125,2.0,0.6,0.0038053,,,,
142,0.6673827767372131,0.0,0.6,0.0038053,,,,
143,0.48925209045410156,1.0,0.6,0.0038053,,,,
144,0.7431186437606812,1.0,0.6,0.0038053,,,,
145,0.6948620676994324,0.0,0.6,0.0038053,,,,
146,0.6358761191368103,0.0,0.6,0.0038053,,,,
