step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6874593098958334,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6773681640625,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6642252604166666,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6565755208333334,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.7176513671875,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6304728190104166,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.6347859700520834,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6461748303881706,0.6259273294958541,0.6411113082064324,0.009919701188310204
8,0.6456197102864584,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.58758544921875,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.7059071858723959,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.6056162516276041,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.611572265625,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.6143290201822916,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6132405598958334,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6057406454614571,0.6119140023102695,0.6430033443542462,0.6079173200803893,0.0372626988927891
15,0.5954182942708334,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6187032063802084,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.5462188720703125,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.62347412109375,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.5741170247395834,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6574300130208334,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6170015878648926,0.593832326464874,0.6528920856149568,0.5876406011020426,0.035890497750064254
