step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8777061104774475,0.0,0.6,0.0038053,,,,,,,
4,0.7678350210189819,0.0,0.6,0.0038053,,,,,,,
5,0.5190694332122803,0.0,0.6,0.0038053,,,,,,,
6,0.7431272864341736,0.0,0.6,0.0038053,,,,,,,
7,0.674530565738678,0.0,0.6,0.0038053,,,,,,,
8,0.7087746858596802,0.0,0.6,0.0038053,,,,,,,
9,0.8610574007034302,0.0,0.6,0.0038053,,,,,,,
10,0.8033952713012695,0.0,0.6,0.0038053,,,,,,,
11,0.7878521680831909,0.0,0.6,0.0038053,,,,,,,
12,0.7332083582878113,0.0,0.6,0.0038053,,,,,,,
13,0.6507481336593628,0.0,0.6,0.0038053,,,,,,,
14,0.7968376874923706,0.0,0.6,0.0038053,,,,,,,
15,0.7109013795852661,2.0,0.6,0.0038053,,,,,,,
16,0.695354163646698,3.0,0.6,0.0038053,,,,,,,
17,0.7331421971321106,12.0,0.6,0.0038053,,,,,,,
18,0.7216015458106995,10.0,0.6,0.0038053,,,,,,,
19,0.7398297190666199,10.0,0.6,0.0038053,,,,,,,
20,0.6765539646148682,8.0,0.6,0.0038053,,,,,,,
21,0.7250819206237793,1.0,0.6,0.0038053,,,,,,,
22,0.6985079646110535,14.0,0.6,0.0038053,,,,,,,
23,0.6891438364982605,12.0,0.6,0.0038053,,,,,,,
24,0.8009929060935974,5.0,0.6,0.0038053,,,,,,,
25,0.7335347533226013,16.0,0.6,0.0038053,,,,,,,
26,0.7600380778312683,11.0,0.6,0.0038053,,,,,,,
27,0.6466275453567505,20.0,0.6,0.0038053,,,,,,,
28,0.6871845722198486,23.0,0.6,0.0038053,,,,,,,
29,0.6891638040542603,25.0,0.6,0.0038053,,,,,,,
30,0.7094854116439819,6.0,0.6,0.0038053,,,,,,,
31,0.7079886794090271,2.0,0.6,0.0038053,,,,,,,
32,0.7607492208480835,0.0,0.6,0.0038053,,,,,,,
33,0.632070779800415,1.0,0.6,0.0038053,,,,,,,
34,0.7877551317214966,0.0,0.6,0.0038053,,,,,,,
35,0.7841946482658386,0.0,0.6,0.0038053,,,,,,,
36,0.678288996219635,0.0,0.6,0.0038053,,,,,,,
37,0.6838070154190063,0.0,0.6,0.0038053,,,,,,,
38,0.6500399708747864,3.0,0.6,0.0038053,,,,,,,
39,0.6993322372436523,7.0,0.6,0.0038053,,,,,,,
40,0.7078513503074646,4.0,0.6,0.0038053,,,,,,,
41,0.5990604162216187,2.0,0.6,0.0038053,,,,,,,
42,0.6615390181541443,2.0,0.6,0.0038053,,,,,,,
43,0.6763405799865723,0.0,0.6,0.0038053,,,,,,,
44,0.6358363032341003,1.0,0.6,0.0038053,,,,,,,
45,0.6975873708724976,0.0,0.6,0.0038053,,,,,,,
46,0.7009539008140564,0.0,0.6,0.0038053,,,,,,,
47,0.79655921459198,0.0,0.6,0.0038053,,,,,,,
48,0.7256171703338623,0.0,0.6,0.0038053,,,,,,,
49,0.6384925842285156,0.0,0.6,0.0038053,,,,,,,
50,0.6324265599250793,0.0,0.6,0.0038053,,,,,,,
51,0.6387644410133362,0.0,0.6,0.0038053,,,,,,,
52,0.7313694953918457,0.0,0.6,0.0038053,,,,,,,
53,0.7270234823226929,0.0,0.6,0.0038053,,,,,,,
54,0.6705119013786316,0.0,0.6,0.0038053,,,,,,,
55,0.6664301156997681,0.0,0.6,0.0038053,,,,,,,
56,0.5300188064575195,0.0,0.6,0.0038053,,,,,,,
57,0.6906462907791138,0.0,0.6,0.0038053,,,,,,,
58,0.724118173122406,0.0,0.6,0.0038053,,,,,,,
59,1.0706541538238525,0.0,0.6,0.0038053,,,,,,,
60,0.8766528367996216,0.0,0.6,0.0038053,,,,,,,
61,0.7019426822662354,0.0,0.6,0.0038053,,,,,,,
62,0.7663604021072388,0.0,0.6,0.0038053,,,,,,,
63,0.7371087074279785,0.0,0.6,0.0038053,,,,,,,
64,0.7521342039108276,0.0,0.6,0.0038053,,,,,,,
65,0.6337131261825562,0.0,0.6,0.0038053,,,,,,,
66,0.6025867462158203,0.0,0.6,0.0038053,,,,,,,
67,0.7413692474365234,0.0,0.6,0.0038053,,,,,,,
68,0.6835281848907471,0.0,0.6,0.0038053,,,,,,,
69,0.7330347895622253,0.0,0.6,0.0038053,,,,,,,
70,0.6293348073959351,0.0,0.6,0.0038053,,,,,,,
71,0.6983433961868286,1.0,0.6,0.0038053,,,,,,,
72,0.5981695652008057,4.0,0.6,0.0038053,,,,,,,
73,0.5984272956848145,0.0,0.6,0.0038053,,,,,,,
74,0.6966223120689392,0.0,0.6,0.0038053,,,,,,,
75,0.7016157507896423,0.0,0.6,0.0038053,,,,,,,
76,0.5557032227516174,0.0,0.6,0.0038053,,,,,,,
77,0.6122528910636902,0.0,0.6,0.0038053,,,,,,,
78,0.7660325765609741,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6137184115523465,1,0.6064981949458483,0.7413654618473896,0.12764705029504309,0.742570281124498,0.13607208617864963
79,0.6236044764518738,0.0,0.6,0.0038053,,,,,,,
80,0.5148801207542419,0.0,0.6,0.0038053,,,,,,,
81,0.5688760280609131,0.0,0.6,0.0038053,,,,,,,
82,0.7763673067092896,0.0,0.6,0.0038053,,,,,,,
83,0.8933318853378296,0.0,0.6,0.0038053,,,,,,,
84,0.4658019542694092,0.0,0.6,0.0038053,,,,,,,
85,0.6413006782531738,0.0,0.6,0.0038053,,,,,,,
86,0.9112541079521179,0.0,0.6,0.0038053,,,,,,,
87,0.705005407333374,0.0,0.6,0.0038053,,,,,,,
88,0.3423491418361664,0.0,0.6,0.0038053,,,,,,,
89,0.3310937285423279,0.0,0.6,0.0038053,,,,,,,
90,0.2448611855506897,0.0,0.6,0.0038053,,,,,,,
91,0.6105093955993652,0.0,0.6,0.0038053,,,,,,,
92,0.5203802585601807,0.0,0.6,0.0038053,,,,,,,
93,0.6837487816810608,0.0,0.6,0.0038053,,,,,,,
94,0.6755498647689819,0.0,0.6,0.0038053,,,,,,,
95,0.3800186216831207,0.0,0.6,0.0038053,,,,,,,
96,0.4734048843383789,0.0,0.6,0.0038053,,,,,,,
97,0.5969573259353638,0.0,0.6,0.0038053,,,,,,,
98,0.6687805652618408,0.0,0.6,0.0038053,,,,,,,
99,0.5358323454856873,0.0,0.6,0.0038053,,,,,,,
100,0.7623165845870972,0.0,0.6,0.0038053,,,,,,,
101,0.8455080389976501,0.0,0.6,0.0038053,,,,,,,
102,0.5153712034225464,0.0,0.6,0.0038053,,,,,,,
103,0.9058018326759338,0.0,0.6,0.0038053,,,,,,,
104,0.6015356183052063,0.0,0.6,0.0038053,,,,,,,
105,0.4549104571342468,0.0,0.6,0.0038053,,,,,,,
106,0.4059380888938904,0.0,0.6,0.0038053,,,,,,,
107,0.6338437795639038,0.0,0.6,0.0038053,,,,,,,
108,0.5264018774032593,0.0,0.6,0.0038053,,,,,,,
109,0.40280720591545105,0.0,0.6,0.0038053,,,,,,,
110,0.43692508339881897,0.0,0.6,0.0038053,,,,,,,
111,0.6040034890174866,0.0,0.6,0.0038053,,,,,,,
112,0.5483169555664062,0.0,0.6,0.0038053,,,,,,,
113,0.1760598123073578,0.0,0.6,0.0038053,,,,,,,
114,0.6247020363807678,0.0,0.6,0.0038053,,,,,,,
115,0.6608437895774841,0.0,0.6,0.0038053,,,,,,,
116,0.8819935321807861,0.0,0.6,0.0038053,,,,,,,
117,0.4392039179801941,0.0,0.6,0.0038053,,,,,,,
118,0.6012254357337952,0.0,0.6,0.0038053,,,,,,,
119,0.35868942737579346,0.0,0.6,0.0038053,,,,,,,
120,0.5917661190032959,0.0,0.6,0.0038053,,,,,,,
121,0.7270106673240662,0.0,0.6,0.0038053,,,,,,,
122,0.6052169799804688,0.0,0.6,0.0038053,,,,,,,
123,0.4798445701599121,0.0,0.6,0.0038053,,,,,,,
124,0.5663247108459473,0.0,0.6,0.0038053,,,,,,,
125,0.3397725820541382,0.0,0.6,0.0038053,,,,,,,
126,0.4412741959095001,0.0,0.6,0.0038053,,,,,,,
127,0.3414645195007324,0.0,0.6,0.0038053,,,,,,,
128,0.32727792859077454,0.0,0.6,0.0038053,,,,,,,
129,0.5480147004127502,0.0,0.6,0.0038053,,,,,,,
130,0.7045267820358276,0.0,0.6,0.0038053,,,,,,,
