step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6331787109375,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.8159027099609375,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6356201171875,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6521199544270834,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.6962890625,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.5868613127416062,0.6755732474503694,0.6177936862073468,0.6721142039537616,0.030932373465740515
8,0.6567586263020834,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6959228515625,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6633707682291666,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.6240234375,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6700439453125,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.69183349609375,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6290486653645834,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6578968386905115,0.6262382393462376,0.6514443332113893,0.010230611038693715
15,0.6822102864583334,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6097005208333334,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6488037109375,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6385294596354166,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6534627278645834,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.6285400390625,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6499164924276397,0.6254677914568512,0.6447299855971659,0.00946016314930731
