step,mean,std,var,n
1,0.052423177914981134,0.03124910915159503,0.0009765068227683002,5
2,0.07441594678851048,0.04626051466000446,0.002140035216608488,5
3,0.11565660493403576,0.05839864934795612,0.0034104022456655355,5
4,0.12074845348119534,0.11380112446843207,0.01295069593027957,5
5,0.08894909081961562,0.02761726802636172,0.0007627134932399013,5
6,0.10562694010969871,0.04927931286860249,0.002428450676801611,5
7,0.07204332552693204,0.022958970175930408,0.000527114311539262,5
8,0.08961170659941149,0.028694821389992103,0.0008233927746035483,5
9,0.07506403428687358,0.030804167778785307,0.000948896752543555,5
10,0.09654406259359088,0.04873269695975022,0.0023748757529708487,5
11,0.1131213157923137,0.03654605770560692,0.0013356143338215509,5
12,0.14463157229524773,0.10303456385831838,0.01061612134947389,5
13,0.07816628891700046,0.03248745657249653,0.0010554348345498477,5
14,0.08904187552213867,0.059203110137607026,0.0035050082499656276,5
15,0.11752976190476187,0.03236125100940048,0.0010472505668934235,5
16,0.1327113858363858,0.06197586523824361,0.003841007872028933,5
17,0.10759120611329127,0.04084420678822511,0.0016682492281592943,5
18,0.11564457863234276,0.05815956980838742,0.00338253556029669,5
19,0.10500796937646317,0.04216099561058579,0.0017775495508758343,5
20,0.07777145942468519,0.0313010374231367,0.0009797549437646044,5
21,0.07062015503875964,0.03449997894765777,0.0011902485473888294,5
22,0.1461680402162427,0.0570005744213939,0.0032490654843688642,5
23,0.07861093879239038,0.03576757985449187,0.0012793197686474527,5
24,0.1375788831051989,0.061445902832994136,0.0037755989749617565,5
25,0.07914942321014426,0.04410299740282649,0.0019450743799137205,5
26,0.13072177298592386,0.0687255260510431,0.0047231979309926035,5
27,0.11024471556249109,0.09391984622096412,0.008820937514169548,5
28,0.1248193913568926,0.06501239606137144,0.004226611641640623,5
29,0.11588453159041394,0.11168859550530046,0.012474342365946621,5
30,0.12080971659919024,0.08209917408687109,0.006740274385746365,5
31,0.11446965857687179,0.07973512271649079,0.006357689794613845,5
32,0.09981356477017034,0.06578759674010523,0.004328007884838704,5
33,0.10883035004986223,0.06530784279094586,0.004265114330006899,5
34,0.11999426893043914,0.07507319681729122,0.005635984880367744,5
35,0.15011671335200744,0.09538474365177639,0.009098249321515097,5
36,0.07361111111111107,0.06297657804863686,0.003966049382716051,5
37,0.08083053483511146,0.05112766705568418,0.0026140383385568934,5
38,0.11923561859732068,0.07550750117330587,0.005701382733436788,5
39,0.12688787185354689,0.10636203854209444,0.011312883242829985,5
40,0.03832752613240416,0.055574639825440766,0.0030885405917274672,5
41,0.05454545454545454,0.07272727272727272,0.005289256198347106,5
42,0.063859649122807,0.10343202626185376,0.010698184056632806,5
43,0.03478260869565216,0.06956521739130432,0.00483931947069943,5
44,0.02352941176470588,0.047058823529411764,0.002214532871972318,5
45,0.01739130434782608,0.03478260869565216,0.0012098298676748575,5
46,0.013793103448275858,0.027586206896551717,0.0007609988109393576,5
47,0.034482758620689655,0.0689655172413793,0.004756242568370986,5
48,0.02666666666666666,0.053333333333333316,0.002844444444444443,5
49,0.00555555555555554,0.011111111111111084,0.00012345679012345617,5
50,0.0074074074074074,0.0148148148148148,0.00021947873799725605,5
51,0.01212121212121212,0.024242424242424235,0.0005876951331496783,5
52,0.017647058823529398,0.03529411764705879,0.0012456747404844268,5
53,0.010526315789473679,0.021052631578947358,0.00044321329639889146,5
54,0.0111111111111111,0.022222222222222195,0.000493827160493826,5
55,0.03846153846153846,0.07692307692307691,0.0059171597633136085,5
56,0.013333333333333319,0.026666666666666637,0.0007111111111111096,5
57,0.00909090909090908,0.01818181818181816,0.0003305785123966934,5
58,0.01,0.02,0.0004,5
59,0.03076923076923076,0.06153846153846153,0.0037869822485207087,5
60,0.03636363636363636,0.07272727272727272,0.005289256198347107,5
61,0.0,0.0,0.0,5
62,0.08,0.16,0.0256,5
63,0.0,0.0,0.0,5
64,0.0,0.0,0.0,5
65,0.0,0.0,0.0,5
66,0.0,0.0,0.0,5
67,0.0,0.0,0.0,5
68,0.0,0.0,0.0,5
69,0.0,0.0,0.0,5
70,0.0,0.0,0.0,5
71,0.0,0.0,0.0,5
72,0.0,0.0,0.0,5
73,0.0,0.0,0.0,5
74,0.0,0.0,0.0,5
75,0.0,0.0,0.0,5
76,0.0,0.0,0.0,5
77,0.0,0.0,0.0,5
78,0.0,0.0,0.0,5
79,0.0,0.0,0.0,5
80,0.0,0.0,0.0,5
81,0.0,0.0,0.0,5
82,0.0,0.0,0.0,5
83,0.0,0.0,0.0,5
84,0.0,0.0,0.0,5
85,0.0,0.0,0.0,5
86,0.0,0.0,0.0,5
87,0.0,0.0,0.0,5
88,0.0,0.0,0.0,5
89,0.0,0.0,0.0,5
90,0.0,0.0,0.0,5
91,0.0,0.0,0.0,5
92,0.0,0.0,0.0,5
93,0.0,0.0,0.0,5
94,0.0,0.0,0.0,5
95,0.0,0.0,0.0,5
96,0.0,0.0,0.0,5
97,0.0,0.0,0.0,5
98,0.0,0.0,0.0,5
99,0.0,0.0,0.0,5
100,0.0,0.0,0.0,5
101,0.0,0.0,0.0,5
102,0.0,0.0,0.0,5
103,0.0,0.0,0.0,5
104,0.0,0.0,0.0,5
105,0.0,0.0,0.0,5
106,0.0,0.0,0.0,5
107,0.0,0.0,0.0,5
108,0.0,0.0,0.0,5
109,0.0,0.0,0.0,5
110,0.0,0.0,0.0,5
111,0.0,0.0,0.0,5
112,0.0,0.0,0.0,5
113,0.0,0.0,0.0,5
114,0.0,0.0,0.0,5
115,0.0,0.0,0.0,5
116,0.0,0.0,0.0,5
117,0.0,0.0,0.0,5
118,0.0,0.0,0.0,5
119,0.0,0.0,0.0,5
120,0.0,0.0,0.0,5
121,0.0,0.0,0.0,5
122,0.0,0.0,0.0,5
123,0.0,0.0,0.0,5
124,0.0,0.0,0.0,5
125,0.0,0.0,0.0,5
126,0.0,0.0,0.0,5
127,0.0,0.0,0.0,5
128,0.0,0.0,0.0,5
129,0.0,0.0,0.0,5
130,0.0,0.0,0.0,5
131,0.0,0.0,0.0,5
132,0.0,0.0,0.0,5
133,0.0,0.0,0.0,5
134,0.0,0.0,0.0,5
135,0.0,0.0,0.0,5
136,0.0,0.0,0.0,5
137,0.0,0.0,0.0,5
138,0.0,0.0,0.0,5
139,0.0,0.0,0.0,5
140,0.0,0.0,0.0,5
141,0.0,0.0,0.0,5
142,0.0,0.0,0.0,5
143,0.0,0.0,0.0,5
144,0.0,0.0,0.0,5
145,0.0,0.0,0.0,5
146,0.0,0.0,0.0,5
147,0.0,0.0,0.0,5
148,0.0,0.0,0.0,5
149,0.0,0.0,0.0,5
150,0.0,0.0,0.0,5
151,0.0,0.0,0.0,5
152,0.0,0.0,0.0,5
153,0.0,0.0,0.0,5
154,0.0,0.0,0.0,5
155,0.0,0.0,0.0,5
156,0.0,0.0,0.0,5
