step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8750758767127991,0.0,0.6,0.0038053,,,,,,,
4,0.7622965574264526,0.0,0.6,0.0038053,,,,,,,
5,0.542797327041626,0.0,0.6,0.0038053,,,,,,,
6,0.7137517929077148,0.0,0.6,0.0038053,,,,,,,
7,0.6636322736740112,0.0,0.6,0.0038053,,,,,,,
8,0.722609281539917,0.0,0.6,0.0038053,,,,,,,
9,0.7908419370651245,0.0,0.6,0.0038053,,,,,,,
10,0.7241663932800293,0.0,0.6,0.0038053,,,,,,,
11,0.7475181818008423,0.0,0.6,0.0038053,,,,,,,
12,0.781771183013916,0.0,0.6,0.0038053,,,,,,,
13,0.6358140707015991,4.0,0.6,0.0038053,,,,,,,
14,0.7991668581962585,10.0,0.6,0.0038053,,,,,,,
15,0.7076041102409363,2.0,0.6,0.0038053,,,,,,,
16,0.6869373321533203,13.0,0.6,0.0038053,,,,,,,
17,0.7097909450531006,15.0,0.6,0.0038053,,,,,,,
18,0.7018123865127563,23.0,0.6,0.0038053,,,,,,,
19,0.7002041339874268,9.0,0.6,0.0038053,,,,,,,
20,0.5850438475608826,11.0,0.6,0.0038053,,,,,,,
21,0.7384752035140991,2.0,0.6,0.0038053,,,,,,,
22,0.6811161041259766,2.0,0.6,0.0038053,,,,,,,
23,0.6950516700744629,26.0,0.6,0.0038053,,,,,,,
24,0.7909817695617676,27.0,0.6,0.0038053,,,,,,,
25,0.7314907312393188,27.0,0.6,0.0038053,,,,,,,
26,0.6573907136917114,12.0,0.6,0.0038053,,,,,,,
27,0.7947818040847778,1.0,0.6,0.0038053,,,,,,,
28,0.6398741006851196,1.0,0.6,0.0038053,,,,,,,
29,0.6598799824714661,2.0,0.6,0.0038053,,,,,,,
30,0.699292004108429,19.0,0.6,0.0038053,,,,,,,
31,0.6994210481643677,23.0,0.6,0.0038053,,,,,,,
32,0.7770700454711914,29.0,0.6,0.0038053,,,,,,,
33,0.6976962089538574,31.0,0.6,0.0038053,,,,,,,
34,0.7797779440879822,28.0,0.6,0.0038053,,,,,,,
35,0.7336564064025879,30.0,0.6,0.0038053,,,,,,,
36,0.7377188205718994,30.0,0.6,0.0038053,,,,,,,
37,0.6976861357688904,27.0,0.6,0.0038053,,,,,,,
38,0.7299292683601379,8.0,0.6,0.0038053,,,,,,,
39,0.6902612447738647,28.0,0.6,0.0038053,,,,,,,
40,0.6371122598648071,7.0,0.6,0.0038053,,,,,,,
41,0.6104482412338257,3.0,0.6,0.0038053,,,,,,,
42,0.6814556121826172,2.0,0.6,0.0038053,,,,,,,
43,0.7102641463279724,2.0,0.6,0.0038053,,,,,,,
44,0.6802511215209961,2.0,0.6,0.0038053,,,,,,,
45,0.6783602237701416,2.0,0.6,0.0038053,,,,,,,
46,0.6560739278793335,0.0,0.6,0.0038053,,,,,,,
47,0.7490954399108887,0.0,0.6,0.0038053,,,,,,,
48,0.673640251159668,0.0,0.6,0.0038053,,,,,,,
49,0.8517487049102783,0.0,0.6,0.0038053,,,,,,,
50,0.8610354065895081,0.0,0.6,0.0038053,,,,,,,
51,0.6018502116203308,0.0,0.6,0.0038053,,,,,,,
52,0.6378890872001648,2.0,0.6,0.0038053,,,,,,,
53,0.6541470289230347,0.0,0.6,0.0038053,,,,,,,
54,0.508251428604126,0.0,0.6,0.0038053,,,,,,,
55,0.5732895135879517,0.0,0.6,0.0038053,,,,,,,
56,0.5696535706520081,3.0,0.6,0.0038053,,,,,,,
57,0.6560080051422119,2.0,0.6,0.0038053,,,,,,,
58,0.6362195014953613,0.0,0.6,0.0038053,,,,,,,
59,0.7855004668235779,2.0,0.6,0.0038053,,,,,,,
60,0.49381452798843384,0.0,0.6,0.0038053,,,,,,,
61,0.719605565071106,0.0,0.6,0.0038053,,,,,,,
62,0.5406684875488281,0.0,0.6,0.0038053,,,,,,,
63,0.6020404100418091,2.0,0.6,0.0038053,,,,,,,
64,0.7300963401794434,4.0,0.6,0.0038053,,,,,,,
65,0.6886396408081055,4.0,0.6,0.0038053,,,,,,,
66,0.6401799321174622,5.0,0.6,0.0038053,,,,,,,
67,0.6776432991027832,7.0,0.6,0.0038053,,,,,,,
68,0.9350146055221558,4.0,0.6,0.0038053,,,,,,,
69,0.8943361639976501,5.0,0.6,0.0038053,,,,,,,
70,0.7949877381324768,4.0,0.6,0.0038053,,,,,,,
71,0.8085964322090149,4.0,0.6,0.0038053,,,,,,,
72,0.5464114546775818,5.0,0.6,0.0038053,,,,,,,
73,0.5482124090194702,3.0,0.6,0.0038053,,,,,,,
74,0.6859826445579529,4.0,0.6,0.0038053,,,,,,,
75,0.7769918441772461,4.0,0.6,0.0038053,,,,,,,
76,0.6379635334014893,3.0,0.6,0.0038053,,,,,,,
77,0.5360708236694336,5.0,0.6,0.0038053,,,,,,,
78,0.7457199096679688,4.0,0.6,0.0038053,,,,,,,
78,,,,,0.6570397111913358,1,0.6498194945848376,0.7281124497991968,0.07107273860786101,0.7220883534136546,0.07226885882881706
79,0.5551275014877319,2.0,0.6,0.0038053,,,,,,,
80,0.5444952249526978,4.0,0.6,0.0038053,,,,,,,
81,0.45537811517715454,5.0,0.6,0.0038053,,,,,,,
82,0.815990149974823,3.0,0.6,0.0038053,,,,,,,
83,0.7850666642189026,3.0,0.6,0.0038053,,,,,,,
84,0.7822860479354858,0.0,0.6,0.0038053,,,,,,,
85,0.5873090624809265,1.0,0.6,0.0038053,,,,,,,
86,0.8051085472106934,0.0,0.6,0.0038053,,,,,,,
87,0.6869218945503235,2.0,0.6,0.0038053,,,,,,,
88,0.4536292254924774,3.0,0.6,0.0038053,,,,,,,
89,0.6180847883224487,3.0,0.6,0.0038053,,,,,,,
90,0.3936972916126251,2.0,0.6,0.0038053,,,,,,,
91,0.6682746410369873,3.0,0.6,0.0038053,,,,,,,
92,0.5740871429443359,2.0,0.6,0.0038053,,,,,,,
93,0.8215723037719727,4.0,0.6,0.0038053,,,,,,,
94,0.6282976269721985,4.0,0.6,0.0038053,,,,,,,
95,0.5063961744308472,3.0,0.6,0.0038053,,,,,,,
96,0.7294865250587463,3.0,0.6,0.0038053,,,,,,,
97,0.47823476791381836,5.0,0.6,0.0038053,,,,,,,
98,0.6285949945449829,5.0,0.6,0.0038053,,,,,,,
99,0.5873000621795654,3.0,0.6,0.0038053,,,,,,,
100,0.6052969694137573,4.0,0.6,0.0038053,,,,,,,
101,0.6970064640045166,5.0,0.6,0.0038053,,,,,,,
102,0.6367246508598328,4.0,0.6,0.0038053,,,,,,,
103,1.0053297281265259,4.0,0.6,0.0038053,,,,,,,
104,0.904380202293396,3.0,0.6,0.0038053,,,,,,,
105,0.4874540865421295,4.0,0.6,0.0038053,,,,,,,
106,0.5181040167808533,5.0,0.6,0.0038053,,,,,,,
107,0.801418662071228,3.0,0.6,0.0038053,,,,,,,
108,0.6673222184181213,4.0,0.6,0.0038053,,,,,,,
109,0.5709946155548096,2.0,0.6,0.0038053,,,,,,,
110,0.8381388187408447,0.0,0.6,0.0038053,,,,,,,
111,0.7596890926361084,1.0,0.6,0.0038053,,,,,,,
112,0.7498123645782471,2.0,0.6,0.0038053,,,,,,,
113,0.2837376594543457,3.0,0.6,0.0038053,,,,,,,
114,0.6452587842941284,4.0,0.6,0.0038053,,,,,,,
115,0.8431358933448792,2.0,0.6,0.0038053,,,,,,,
116,0.6714690327644348,5.0,0.6,0.0038053,,,,,,,
117,0.35719650983810425,5.0,0.6,0.0038053,,,,,,,
118,0.5578712224960327,4.0,0.6,0.0038053,,,,,,,
119,0.44871586561203003,5.0,0.6,0.0038053,,,,,,,
120,0.8978500962257385,5.0,0.6,0.0038053,,,,,,,
121,0.6170642971992493,5.0,0.6,0.0038053,,,,,,,
122,0.38434508442878723,5.0,0.6,0.0038053,,,,,,,
123,0.31909650564193726,5.0,0.6,0.0038053,,,,,,,
124,0.39848655462265015,2.0,0.6,0.0038053,,,,,,,
125,0.220439612865448,3.0,0.6,0.0038053,,,,,,,
126,0.48460933566093445,4.0,0.6,0.0038053,,,,,,,
127,0.29816848039627075,6.0,0.6,0.0038053,,,,,,,
128,0.32413527369499207,4.0,0.6,0.0038053,,,,,,,
129,0.4134491980075836,3.0,0.6,0.0038053,,,,,,,
130,0.6525949239730835,5.0,0.6,0.0038053,,,,,,,
