step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8629652261734009,0.0,0.6,0.0038053,,,,
4,0.7370319366455078,0.0,0.6,0.0038053,,,,
5,0.6971121430397034,0.0,0.6,0.0038053,,,,
6,0.631912112236023,0.0,0.6,0.0038053,,,,
7,0.6701736450195312,0.0,0.6,0.0038053,,,,
8,0.7220953702926636,0.0,0.6,0.0038053,,,,
9,0.7276345491409302,0.0,0.6,0.0038053,,,,
10,0.6758161783218384,5.0,0.6,0.0038053,,,,
11,0.7289460897445679,5.0,0.6,0.0038053,,,,
12,0.7340453863143921,1.0,0.6,0.0038053,,,,
13,0.6998727321624756,16.0,0.6,0.0038053,,,,
14,0.7414183020591736,26.0,0.6,0.0038053,,,,
15,0.6881994009017944,29.0,0.6,0.0038053,,,,
16,0.6734859347343445,43.0,0.6,0.0038053,,,,
17,0.6870535612106323,39.0,0.6,0.0038053,,,,
18,0.686611533164978,45.0,0.6,0.0038053,,,,
19,0.7142081260681152,31.0,0.6,0.0038053,,,,
20,0.532541811466217,34.0,0.6,0.0038053,,,,
21,0.750699520111084,32.0,0.6,0.0038053,,,,
22,0.7198199033737183,7.0,0.6,0.0038053,,,,
23,0.7028008699417114,35.0,0.6,0.0038053,,,,
24,0.7811460494995117,38.0,0.6,0.0038053,,,,
25,0.7347812652587891,35.0,0.6,0.0038053,,,,
26,0.653155505657196,44.0,0.6,0.0038053,,,,
27,0.8163440823554993,49.0,0.6,0.0038053,,,,
28,0.6308932900428772,54.0,0.6,0.0038053,,,,
29,0.6684393882751465,52.0,0.6,0.0038053,,,,
30,0.712481677532196,57.0,0.6,0.0038053,,,,
31,0.6620699167251587,67.0,0.6,0.0038053,,,,
32,0.8169878721237183,63.0,0.6,0.0038053,,,,
33,0.6854473948478699,68.0,0.6,0.0038053,,,,
34,0.7677398920059204,66.0,0.6,0.0038053,,,,
35,0.7216752171516418,67.0,0.6,0.0038053,,,,
36,0.7258621454238892,46.0,0.6,0.0038053,,,,
37,0.7245398759841919,56.0,0.6,0.0038053,,,,
38,0.723574161529541,31.0,0.6,0.0038053,,,,
39,0.6759191751480103,25.0,0.6,0.0038053,,,,
40,0.6267745494842529,43.0,0.6,0.0038053,,,,
41,0.6583883762359619,59.0,0.6,0.0038053,,,,
42,0.7283916473388672,58.0,0.6,0.0038053,,,,
43,0.6759251356124878,67.0,0.6,0.0038053,,,,
44,0.6803557872772217,56.0,0.6,0.0038053,,,,
45,0.6142899394035339,59.0,0.6,0.0038053,,,,
46,0.6750795245170593,67.0,0.6,0.0038053,,,,
47,0.7916216850280762,59.0,0.6,0.0038053,,,,
48,0.7357107400894165,64.0,0.6,0.0038053,,,,
49,0.6981500387191772,20.0,0.6,0.0038053,,,,
50,0.7281472682952881,42.0,0.6,0.0038053,,,,
51,0.7143000364303589,51.0,0.6,0.0038053,,,,
52,0.6853944063186646,66.0,0.6,0.0038053,,,,
53,0.6773163080215454,68.0,0.6,0.0038053,,,,
54,0.6848726272583008,64.0,0.6,0.0038053,,,,
55,0.6749956011772156,64.0,0.6,0.0038053,,,,
56,0.6929776668548584,51.0,0.6,0.0038053,,,,
57,0.6729059219360352,64.0,0.6,0.0038053,,,,
58,0.6879591345787048,65.0,0.6,0.0038053,,,,
59,0.8272713422775269,65.0,0.6,0.0038053,,,,
60,0.7339562177658081,53.0,0.6,0.0038053,,,,
61,0.6924333572387695,66.0,0.6,0.0038053,,,,
62,0.6796486377716064,28.0,0.6,0.0038053,,,,
63,0.6266329288482666,56.0,0.6,0.0038053,,,,
64,0.7025434374809265,45.0,0.6,0.0038053,,,,
65,0.6531540751457214,25.0,0.6,0.0038053,,,,
66,0.666128396987915,66.0,0.6,0.0038053,,,,
67,0.7249522805213928,61.0,0.6,0.0038053,,,,
68,0.7240137457847595,59.0,0.6,0.0038053,,,,
69,0.8162822127342224,69.0,0.6,0.0038053,,,,
70,0.822951078414917,61.0,0.6,0.0038053,,,,
71,0.7173188328742981,68.0,0.6,0.0038053,,,,
72,0.6197664737701416,63.0,0.6,0.0038053,,,,
73,0.5652056336402893,66.0,0.6,0.0038053,,,,
74,0.693564772605896,62.0,0.6,0.0038053,,,,
75,0.6731051206588745,67.0,0.6,0.0038053,,,,
76,0.7065370082855225,66.0,0.6,0.0038053,,,,
77,0.6897520422935486,62.0,0.6,0.0038053,,,,
78,0.6685981750488281,65.0,0.6,0.0038053,,,,
78,,,,,0.5270758122743683,1,0.5016064257028112,-0.025469386571557062
79,0.6612953543663025,66.0,0.6,0.0038053,,,,
80,0.6706714034080505,69.0,0.6,0.0038053,,,,
81,0.7273470163345337,63.0,0.6,0.0038053,,,,
82,0.6498478651046753,55.0,0.6,0.0038053,,,,
83,0.6831130385398865,60.0,0.6,0.0038053,,,,
84,0.7216407656669617,47.0,0.6,0.0038053,,,,
85,0.724343478679657,52.0,0.6,0.0038053,,,,
86,0.7006971836090088,51.0,0.6,0.0038053,,,,
87,0.6623334884643555,18.0,0.6,0.0038053,,,,
88,0.7230978012084961,6.0,0.6,0.0038053,,,,
89,0.718719482421875,13.0,0.6,0.0038053,,,,
90,0.7544893622398376,7.0,0.6,0.0038053,,,,
91,0.7482476830482483,10.0,0.6,0.0038053,,,,
92,0.8135887384414673,28.0,0.6,0.0038053,,,,
93,0.7268316149711609,47.0,0.6,0.0038053,,,,
94,0.7237986922264099,39.0,0.6,0.0038053,,,,
95,0.6998849511146545,47.0,0.6,0.0038053,,,,
96,0.623452365398407,68.0,0.6,0.0038053,,,,
97,0.6907778382301331,64.0,0.6,0.0038053,,,,
98,0.6904895305633545,64.0,0.6,0.0038053,,,,
99,0.6915485262870789,67.0,0.6,0.0038053,,,,
100,0.6932677030563354,68.0,0.6,0.0038053,,,,
101,0.6662122011184692,67.0,0.6,0.0038053,,,,
102,0.6853362321853638,66.0,0.6,0.0038053,,,,
103,0.7208823561668396,38.0,0.6,0.0038053,,,,
104,0.597852885723114,14.0,0.6,0.0038053,,,,
105,0.6720368266105652,27.0,0.6,0.0038053,,,,
106,0.7873887419700623,11.0,0.6,0.0038053,,,,
107,0.7535533905029297,8.0,0.6,0.0038053,,,,
108,0.7445640563964844,28.0,0.6,0.0038053,,,,
109,0.7112205028533936,33.0,0.6,0.0038053,,,,
110,0.6606583595275879,28.0,0.6,0.0038053,,,,
111,0.7109577655792236,52.0,0.6,0.0038053,,,,
112,0.76043301820755,52.0,0.6,0.0038053,,,,
113,0.6591213941574097,49.0,0.6,0.0038053,,,,
114,0.7775702476501465,52.0,0.6,0.0038053,,,,
115,0.6506754159927368,68.0,0.6,0.0038053,,,,
116,0.7089530229568481,62.0,0.6,0.0038053,,,,
117,0.7395952343940735,64.0,0.6,0.0038053,,,,
118,0.7228823304176331,63.0,0.6,0.0038053,,,,
119,0.7021628618240356,67.0,0.6,0.0038053,,,,
120,0.7644680738449097,65.0,0.6,0.0038053,,,,
121,0.6705290079116821,68.0,0.6,0.0038053,,,,
122,0.671302080154419,69.0,0.6,0.0038053,,,,
123,0.7854354381561279,57.0,0.6,0.0038053,,,,
124,0.7000253200531006,46.0,0.6,0.0038053,,,,
125,0.69534832239151,59.0,0.6,0.0038053,,,,
126,0.6925346255302429,45.0,0.6,0.0038053,,,,
127,0.7039955258369446,62.0,0.6,0.0038053,,,,
128,0.7018284797668457,66.0,0.6,0.0038053,,,,
129,0.6981167197227478,66.0,0.6,0.0038053,,,,
130,0.7599359750747681,64.0,0.6,0.0038053,,,,
131,0.7200223207473755,58.0,0.6,0.0038053,,,,
132,0.7207849025726318,70.0,0.6,0.0038053,,,,
133,0.6976490020751953,69.0,0.6,0.0038053,,,,
134,0.6681534051895142,65.0,0.6,0.0038053,,,,
135,0.7191753387451172,65.0,0.6,0.0038053,,,,
136,0.6897228360176086,69.0,0.6,0.0038053,,,,
137,0.7327576279640198,70.0,0.6,0.0038053,,,,
138,0.6906753778457642,68.0,0.6,0.0038053,,,,
139,0.6708879470825195,65.0,0.6,0.0038053,,,,
140,0.6680244207382202,68.0,0.6,0.0038053,,,,
141,0.6794141530990601,70.0,0.6,0.0038053,,,,
142,0.7387468814849854,68.0,0.6,0.0038053,,,,
143,0.6864006519317627,68.0,0.6,0.0038053,,,,
144,0.7057461738586426,69.0,0.6,0.0038053,,,,
145,0.7314409017562866,67.0,0.6,0.0038053,,,,
146,0.713243305683136,64.0,0.6,0.0038053,,,,
