step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6796634594599406,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6810313065846761,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6813648740450541,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6478001077969869,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6865900556246439,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6737706462542216,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.6711381872495016,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6588867309796812,0.6261490917666998,0.6549698746115733,0.010141463459155897
8,0.6413944959640503,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6356903115908304,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6009737451871237,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.6042337417602539,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.7191123962402344,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6326624552408854,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6500179966290792,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6287228934229486,0.6257347941909591,0.6190885118814083,0.009727165883415267
15,0.5787801941235861,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6313504974047343,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6235229770342509,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6154391964276632,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6212836802005768,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.6233223676681519,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.5989956849830443,0.6251950019968204,0.5949510122752232,0.009187373689276579
