step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,1,1,0.0,32.0,32.0,0.7281811237335205,431.43197800964117,3854.87451171875,,,,,
2,1,2,0.0,32.0,32.0,0.7112035751342773,126.75217300420627,5862.96875,,,,,
3,1,3,0.0,32.0,32.0,0.6848094463348389,133.89270199695602,5902.158203125,,,,,
4,1,4,0.0,32.0,32.0,0.7040036916732788,91.16277500288561,5862.455078125,,,,,
5,1,5,0.0,32.0,32.0,0.6898757815361023,210.7583629549481,6113.03369140625,,,,,
6,1,6,0.0,32.0,32.0,0.7013988494873047,89.03195097809657,5800.7529296875,,,,,
7,1,7,0.0,32.0,32.0,0.6833237409591675,89.48612300446257,5835.99853515625,,,,,
8,1,8,0.0,32.0,32.0,0.6704952120780945,88.60725199338049,5781.52587890625,,,,,
9,1,9,0.0,32.0,32.0,0.6619700193405151,95.04155203467235,5912.162109375,,,,,
10,1,10,0.0,32.0,32.0,0.6870014667510986,107.52250597579405,6107.79833984375,,,,,
11,1,11,0.0,32.0,32.0,0.6583934426307678,102.22652001539245,5972.4423828125,,,,,
12,1,12,0.0,32.0,32.0,0.6805785298347473,93.38785498403013,5835.99853515625,,,,,
13,1,13,0.0,32.0,32.0,0.5903966426849365,104.35492300894111,5781.52587890625,,,,,
14,1,14,0.0,32.0,32.0,0.5990250706672668,131.21319201309234,6060.0869140625,,,,,
15,1,15,0.0,32.0,32.0,0.592705249786377,102.38406696589664,6004.02001953125,,,,,
16,1,16,0.0,32.0,32.0,0.591055154800415,91.6686289710924,5912.162109375,,,,,
17,1,17,0.0,32.0,32.0,0.4155181050300598,96.67131397873163,6060.0869140625,,,,,
18,1,18,0.0,32.0,32.0,0.6662112474441528,89.28944100625813,5512.8828125,,,,,
19,1,19,0.0,32.0,32.0,0.3522847890853882,92.33277494786307,5651.1865234375,,,,,
20,1,20,0.0,32.0,32.0,0.7533546686172485,98.23575697373599,5835.99853515625,,,,,
21,1,21,0.0,32.0,32.0,0.6519594192504883,101.73538298113272,6060.0869140625,,,,,
22,1,22,0.0,32.0,32.0,0.5802467465400696,94.45936797419563,5688.62939453125,,,,,
23,1,23,0.0,32.0,32.0,0.5831195712089539,121.33980804355815,6249.958984375,,,,,
24,1,24,0.0,32.0,32.0,0.6310611367225647,115.04502600291744,6249.958984375,,,,,
25,1,25,0.0,32.0,32.0,0.6576582193374634,93.28471100889146,5558.369140625,,,,,
26,1,26,0.0,32.0,32.0,0.6687333583831787,88.83514400804415,5635.73828125,,,,,
27,1,27,0.0,32.0,32.0,0.555463433265686,108.08126401389018,6567.2001953125,,,,,
28,1,28,0.0,32.0,32.0,0.5139893293380737,94.4392429664731,5835.99853515625,,,,,
29,1,29,0.0,32.0,32.0,0.5586159229278564,98.01721398252994,5912.162109375,,,,,
30,1,30,0.0,32.0,32.0,0.5401479005813599,97.28944604285061,5835.99853515625,,,,,
31,1,31,0.0,32.0,32.0,0.6240379810333252,93.71082502184436,5635.73828125,,,,,
32,1,32,0.0,32.0,32.0,0.7994537353515625,101.52169701177627,5800.7529296875,,,,,
33,1,33,0.0,32.0,32.0,0.8469727039337158,116.87225400237367,6228.53173828125,,,,,
34,1,34,0.0,32.0,32.0,0.5026555061340332,112.35358897829428,6531.0458984375,,,,,
35,1,35,0.0,32.0,32.0,0.5004236698150635,98.64870802266523,5912.162109375,,,,,
36,1,36,0.0,32.0,32.0,0.6342025995254517,94.44092604098842,5835.99853515625,,,,,
37,1,37,0.0,32.0,32.0,0.6251762509346008,99.98926502885297,6003.70751953125,,,,,
38,1,38,0.0,32.0,32.0,0.5593316555023193,92.14762697229162,5635.73828125,,,,,
39,1,39,0.0,32.0,32.0,0.5291481018066406,95.0348200276494,5781.52587890625,,,,,
40,1,40,0.0,32.0,32.0,0.6014524102210999,93.49795302841812,5651.1865234375,,,,,
41,1,41,0.0,32.0,32.0,0.6888684034347534,98.35400700103492,5800.7529296875,,,,,
42,1,42,0.0,32.0,32.0,0.5893932580947876,100.5086830118671,5781.52587890625,,,,,
43,1,43,0.0,32.0,32.0,0.49749746918678284,107.82728204503655,6003.70751953125,,,,,
44,1,44,0.0,32.0,32.0,0.4501098394393921,102.04767802497372,5912.162109375,,,,,
45,1,45,0.0,32.0,32.0,0.500638484954834,95.58404498966411,5651.1865234375,,,,,
46,1,46,0.0,32.0,32.0,0.4869731068611145,90.99679696373641,5688.62939453125,,,,,
47,1,47,0.0,32.0,32.0,0.5502747893333435,97.53146697767079,5863.439453125,,,,,
48,1,48,0.0,32.0,32.0,0.4850080907344818,97.85244899103418,5835.99853515625,,,,,
49,1,49,0.0,32.0,32.0,0.682604968547821,96.08055901480839,5781.52587890625,,,,,
50,1,50,0.0,32.0,32.0,0.4846736192703247,96.32415295345709,5781.52587890625,,,,,
51,1,51,0.0,32.0,32.0,0.503581702709198,99.6967579703778,5939.12646484375,,,,,
52,1,52,0.0,32.0,32.0,0.5539917349815369,97.332819015719,5593.3984375,,,,,
53,1,53,0.0,32.0,32.0,0.5099706053733826,97.37338603008538,5651.1865234375,,,,,
54,1,54,0.0,32.0,32.0,0.6248319745063782,100.54372600279748,5800.7529296875,,,,,
55,1,55,0.0,32.0,32.0,0.5192676782608032,98.43638498568907,5800.7529296875,,,,,
56,1,56,0.0,32.0,32.0,0.7476434707641602,93.59269897686318,5688.62939453125,,,,,
57,1,57,0.0,32.0,32.0,0.39764487743377686,96.91048896638677,5800.7529296875,,,,,
58,1,58,0.0,32.0,32.0,0.29602277278900146,98.23309700004756,5835.99853515625,,,,,
59,1,59,0.0,32.0,32.0,0.33766430616378784,105.6042829877697,6176.6240234375,,,,,
60,1,60,0.0,32.0,32.0,0.3889652490615845,97.53941098460928,5800.7529296875,,,,,
61,1,61,0.0,32.0,32.0,0.297343373298645,100.26216402184218,5863.439453125,,,,,
62,1,62,0.0,32.0,32.0,0.5421347618103027,94.11518299020827,5457.7548828125,,,,,
63,1,63,0.0,32.0,32.0,0.8888143301010132,95.67713999422267,5688.62939453125,,,,,
64,1,64,0.0,32.0,32.0,0.2998904883861542,98.81926100933924,5835.99853515625,,,,,
65,1,65,0.0,32.0,32.0,0.42955172061920166,99.47853599442169,5863.439453125,,,,,
66,1,66,0.0,32.0,32.0,0.4246450662612915,94.86374602420256,5593.3984375,,,,,
67,1,67,0.0,32.0,32.0,0.41714268922805786,94.05511402292177,5651.1865234375,,,,,
68,1,68,0.0,32.0,32.0,0.4544154107570648,98.08014601003379,5835.99853515625,,,,,
69,1,69,0.0,32.0,32.0,0.39914175868034363,96.7200260492973,5781.52587890625,,,,,
70,1,70,0.0,32.0,32.0,0.3932528495788574,97.89088199613616,5800.7529296875,,,,,
71,1,71,0.0,32.0,32.0,0.5000505447387695,98.90891402028501,5800.7529296875,,,,,
72,1,72,0.0,32.0,32.0,0.36768800020217896,100.44218599796295,5912.162109375,,,,,
73,1,73,0.0,32.0,32.0,0.4446636438369751,96.76168899750337,5688.62939453125,,,,,
74,1,74,0.0,32.0,32.0,0.33171629905700684,92.96255896333605,5512.8828125,,,,,
75,1,75,0.0,32.0,32.0,0.3608797490596771,96.64279402932152,5732.00390625,,,,,
76,1,76,0.0,32.0,32.0,0.29239004850387573,99.86628999467939,5863.439453125,,,,,
77,1,77,0.0,32.0,32.0,0.20085042715072632,95.36314598517492,5593.3984375,,,,,
78,1,78,0.0,32.0,32.0,0.31943047046661377,100.28109000995755,5939.12646484375,,,,,
79,1,79,0.0,32.0,32.0,0.33125585317611694,97.00622700620443,5732.00390625,,,,,
80,1,80,0.0,32.0,32.0,0.4403077960014343,94.09880300518125,5688.62939453125,,,,,
81,1,81,0.0,32.0,32.0,0.3444032371044159,98.62990694819018,5912.162109375,,,,,
82,1,82,0.0,32.0,32.0,0.5344728827476501,94.33545201318339,5558.369140625,,,,,
83,1,83,0.0,32.0,32.0,0.2584782540798187,97.92101703351364,5800.7529296875,,,,,
84,1,84,0.0,32.0,32.0,0.46520155668258667,97.5731720100157,5651.1865234375,,,,,
85,1,85,0.0,32.0,32.0,0.42614611983299255,91.69888100586832,5457.7548828125,,,,,
86,1,86,0.0,32.0,32.0,0.49931156635284424,97.20930503681302,5732.00390625,,,,,
87,1,87,0.0,32.0,32.0,0.47152179479599,93.9766819938086,5972.4423828125,,,,,
88,1,88,0.0,32.0,32.0,0.34153980016708374,97.43571799481288,5732.00390625,,,,,
89,1,89,0.0,32.0,32.0,0.45792630314826965,124.83811704441905,6811.755859375,,,,,
90,1,90,0.0,32.0,32.0,0.38553500175476074,92.01919101178646,5457.13720703125,,,,,
91,1,91,0.0,32.0,32.0,0.2618800401687622,94.51648098183796,5687.70751953125,,,,,
92,1,92,0.0,32.0,32.0,0.4456576108932495,92.37341396510601,5457.13720703125,,,,,
93,1,93,0.0,32.0,32.0,0.43924394249916077,94.55304098082706,5594.81005859375,,,,,
94,1,94,0.0,32.0,32.0,0.5055540800094604,88.28313095727935,5399.3212890625,,,,,
95,1,95,0.0,32.0,32.0,0.408176064491272,94.93498603114858,5648.77490234375,,,,,
96,1,96,0.0,32.0,32.0,0.22567372024059296,98.35194499464706,5802.607421875,,,,,
97,1,97,0.0,32.0,32.0,0.6417772769927979,97.66489500179887,5802.607421875,,,,,
98,1,98,0.0,32.0,32.0,0.4811585545539856,98.3743229880929,5861.6552734375,,,,,
99,1,99,0.0,32.0,32.0,0.6871109008789062,96.29720298107713,5687.70751953125,,,,,
100,1,100,0.0,32.0,32.0,0.5852413177490234,97.32586302561685,5785.12353515625,,,,,
100,1,,1.0,32.0,32.0,,97.32586302561685,5785.12353515625,0.8602941176470589,0.38604242411943585,0.8661395856052344,0.33622965346211975,0.005845467958175532
