step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.4,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.4,1,2,0.0,,,,,
3,0.6521809895833334,3.0,1.0,0.4,1,3,0.0,,,,,
4,0.6861775716145834,3.0,1.0,0.4,1,4,0.0,,,,,
5,0.6256306966145834,3.0,1.0,0.4,1,5,0.0,,,,,
6,0.6439005533854166,3.0,1.0,0.4,1,6,0.0,,,,,
7,0.7107747395833334,3.0,1.0,0.4,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6168246217715961,0.653460232875286,0.6267434711864783,0.6491697492792639,0.009918849414882192
8,0.6155598958333334,3.0,1.0,0.4,2,1,0.0,,,,,
9,0.7225341796875,3.0,1.0,0.4,2,2,0.0,,,,,
10,0.62939453125,3.0,1.0,0.4,2,3,0.0,,,,,
11,0.5974527994791666,3.0,1.0,0.4,2,4,0.0,,,,,
12,0.652496337890625,3.0,1.0,0.4,2,5,0.0,,,,,
13,0.686614990234375,3.0,1.0,0.4,2,6,0.0,,,,,
14,0.6197713216145834,3.0,1.0,0.4,2,7,0.0,,,,,
14,,,,,2,,1.0,0.619319843687077,0.6301774801027895,0.6339219846944566,0.6278595785992286,0.014602141007379554
15,0.6439615885416666,3.0,1.0,0.4,3,1,0.0,,,,,
16,0.6180623372395834,3.0,1.0,0.4,3,2,0.0,,,,,
17,0.599639892578125,3.0,1.0,0.4,3,3,0.0,,,,,
18,0.627227783203125,3.0,1.0,0.4,3,4,0.0,,,,,
19,0.613861083984375,3.0,1.0,0.4,3,5,0.0,,,,,
20,0.6054280598958334,3.0,1.0,0.4,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6341683508703394,0.6114041242566142,0.6398344719049923,0.6098806609744899,0.005666121034652916
