step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6880929072697958,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6933656732241312,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6632340351740519,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6535692811012268,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6120048761367798,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6612581213315328,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.6915585398674011,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6748824722329682,0.6256336331550701,0.6665184595265687,0.009626004847526293
8,0.7002240618069967,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6485658089319865,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6946192383766174,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.66811203956604,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6668498714764913,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6485596895217896,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6408670743306478,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6450623570097385,0.625738354227414,0.6423127590827069,0.00973072591987012
15,0.6549003521601359,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6329844196637472,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6348768075307211,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6343210538228353,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6105467875798544,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.570902943611145,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6306022798974907,0.6260528241142523,0.62604584651882,0.010045195806708485
