step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6893717447916666,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6927131371581144,0.5137886461526407,0.6924010932681112,0.0054836729160594455
2,0.6893310546875,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.69091796875,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.698974609375,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6906331380208334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.7043863932291666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6875813802083334,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6810709635416666,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6814778645833334,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6746012369791666,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.5083049732365813,0.6738168347206823,0.5142849484238701,0.6739389975975089,0.005979975187288766
11,0.6957804361979166,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6838785807291666,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6708170572916666,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6646321614583334,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.66070556640625,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6584879557291666,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6429545084635416,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.587005615234375,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6344502766927084,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.619659423828125,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6104042114504395,0.6681921294624641,0.5999585633047999,0.6665732340549273,-0.010445648145639641
21,0.61566162109375,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.716644287109375,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.658843994140625,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.70989990234375,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6208902994791666,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.6887613932291666,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6318155924479166,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6624857584635416,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6875712076822916,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.6662495930989584,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6140420718714558,0.6368818894190417,0.605631462922117,0.6371444242773836,-0.00841060894933876
