step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871337890625001,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17461665573574692,0.15721147210015413,0.17503106486992773,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875813802083334,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1745689417970019,0.0,0.1745689417970019,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6728108723958334,3.0,21.0,74.0,0.28378378378378377,1.0,20.0,0.047619047619047616,0.9523809523809523,0.1742452222483027,0.16101509677340436,0.1749067285220476,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6750895182291666,3.0,44.0,74.0,0.5945945945945946,0.0,44.0,0.0,1.0,0.17488993388804844,0.0,0.17488993388804844,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6353556315104166,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17633217455064465,0.0,0.17633217455064465,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6382853190104167,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17377845616214846,0.0,0.17377845616214846,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.7084757486979166,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6642026966700619,0.6160076283075439,0.6629080051077181,0.6258297284964198,0.6588947415409877,0.00982210018887597,0.6251546549169996,0.6581045493322549,0.009147026609455766
8,0.686279296875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6269632975260416,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1748317513580089,0.0,0.1748317513580089,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.667327880859375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.6353352864583334,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.598876953125,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.18361121457391033,0.0,0.18361121457391033,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.6666056315104166,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17334521252253457,0.0,0.17334521252253457,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6880289713541667,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17609159741536617,0.0,0.17609159741536617,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6485191322969235,0.6160076283075439,0.648345728105475,0.6261867721525468,0.6445082380730228,0.010179143845002958,0.6254677914568512,0.644804046980402,0.00946016314930731
15,0.6516316731770834,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17384342632531694,0.0,0.17384342632531694,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.5939737955729166,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.18533243334458324,0.0,0.18533243334458324,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6229248046874999,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17437158364587318,0.0,0.17437158364587318,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.6773071289062499,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1722457649441921,0.0,0.1722457649441921,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6317952473958334,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17286575092041126,0.0,0.17286575092041126,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.6383870442708333,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.1771792727842974,0.0,0.1771792727842974,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6449030481743955,0.6160076283075439,0.6449324530167025,0.625777367960248,0.6413456612935273,0.009769739652704112,0.6261881054995336,0.641417382964618,0.010180477191989779
