step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875813802083334,3.0,0.0,0.0,1,2,0.0,,,,,
3,3.0794777075449624,3.0,0.0,0.0,1,3,0.0,,,,,
4,2.1644325256347656,3.0,0.0,0.0,1,4,0.0,,,,,
5,3.5931092500686646,3.0,0.0,0.0,1,5,0.0,,,,,
6,1.5614376068115234,3.0,0.0,0.0,1,6,0.0,,,,,
7,1.7975667317708333,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.3839923716924562,3.3090991362547264,0.3741702715035802,3.3577287749664877,-0.009822100188876026
8,3.640810966491699,3.0,0.0,0.0,2,1,0.0,,,,,
9,2.6582489013671875,3.0,0.0,0.0,2,2,0.0,,,,,
10,1.6787923177083333,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.662109375,3.0,0.0,0.0,2,4,0.0,,,,,
12,1.3831787109375,3.0,0.0,0.0,2,5,0.0,,,,,
13,1.9676837921142578,3.0,0.0,0.0,2,6,0.0,,,,,
14,1.6198323567708333,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,1.7206073805354045,0.6262382393462376,1.678308399385217,0.010230611038693715
15,1.9614982604980469,3.0,0.0,0.0,3,1,0.0,,,,,
16,1.1745147705078125,3.0,0.0,0.0,3,2,0.0,,,,,
17,1.07244873046875,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.734375,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.70458984375,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6708984375,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.3839923716924562,0.7015397882128095,0.37453220854314884,0.7021242599296779,-0.009460163149307366
