step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6939697265625,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6945285973678476,0.514512520231778,0.693728575748756,0.0062075469951966555
2,0.6999104817708334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6902262369791666,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6877034505208334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6918131510416666,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6837158203125,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6772867838541666,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6595865885416666,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6118265787760416,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6686859130859375,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.639452352927695,0.6186950293592035,0.6285015579245546,0.6188897791296427,-0.010950795003140334
11,0.5878245035807291,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.623931884765625,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.5967864990234375,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6485697428385416,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6194864908854166,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.5963033040364584,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6390838623046875,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.626220703125,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6032562255859375,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.551116943359375,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6621924217974301,0.5744542575107214,0.6531462568931322,0.5786076156676269,-0.009046164904297882
21,0.6318766276041666,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.5548807779947916,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.5597483317057291,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.5821609497070312,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6618855794270834,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.6885528564453125,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.5715052286783854,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6124013264973959,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.5429484049479166,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.5641250610351562,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6744437343915219,0.5605865306532263,0.6704009933635159,0.5619398310775835,-0.004042741028006058
