step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8706158399581909,0.0,0.6,0.0038053,,,,
4,0.7528510093688965,0.0,0.6,0.0038053,,,,
5,0.5929266810417175,0.0,0.6,0.0038053,,,,
6,0.6717977523803711,0.0,0.6,0.0038053,,,,
7,0.6602691411972046,0.0,0.6,0.0038053,,,,
8,0.7359179258346558,0.0,0.6,0.0038053,,,,
9,0.7273375988006592,0.0,0.6,0.0038053,,,,
10,0.6540970802307129,1.0,0.6,0.0038053,,,,
11,0.7336475849151611,0.0,0.6,0.0038053,,,,
12,0.7627658843994141,3.0,0.6,0.0038053,,,,
13,0.6719877123832703,24.0,0.6,0.0038053,,,,
14,0.7555049061775208,23.0,0.6,0.0038053,,,,
15,0.684499204158783,21.0,0.6,0.0038053,,,,
16,0.6734129786491394,29.0,0.6,0.0038053,,,,
17,0.6909275054931641,25.0,0.6,0.0038053,,,,
18,0.6949291229248047,34.0,0.6,0.0038053,,,,
19,0.7078077793121338,36.0,0.6,0.0038053,,,,
20,0.5398834943771362,41.0,0.6,0.0038053,,,,
21,0.7683699131011963,38.0,0.6,0.0038053,,,,
22,0.668700635433197,34.0,0.6,0.0038053,,,,
23,0.7033933401107788,36.0,0.6,0.0038053,,,,
24,0.7868718504905701,28.0,0.6,0.0038053,,,,
25,0.7113116383552551,19.0,0.6,0.0038053,,,,
26,0.6163812875747681,2.0,0.6,0.0038053,,,,
27,1.0853698253631592,0.0,0.6,0.0038053,,,,
28,0.6237410306930542,21.0,0.6,0.0038053,,,,
29,0.6679916977882385,27.0,0.6,0.0038053,,,,
30,0.7161353826522827,23.0,0.6,0.0038053,,,,
31,0.717556357383728,35.0,0.6,0.0038053,,,,
32,0.7876887917518616,31.0,0.6,0.0038053,,,,
33,0.6632199883460999,27.0,0.6,0.0038053,,,,
34,0.7647882699966431,28.0,0.6,0.0038053,,,,
35,0.7488420009613037,35.0,0.6,0.0038053,,,,
36,0.6891160011291504,30.0,0.6,0.0038053,,,,
37,0.6971057653427124,26.0,0.6,0.0038053,,,,
38,0.7329671382904053,22.0,0.6,0.0038053,,,,
39,0.706158459186554,16.0,0.6,0.0038053,,,,
40,0.6483268737792969,34.0,0.6,0.0038053,,,,
41,0.5891903042793274,28.0,0.6,0.0038053,,,,
42,0.7128816843032837,33.0,0.6,0.0038053,,,,
43,0.6483463048934937,36.0,0.6,0.0038053,,,,
44,0.6833534836769104,8.0,0.6,0.0038053,,,,
45,0.6522908210754395,8.0,0.6,0.0038053,,,,
46,0.6993241310119629,4.0,0.6,0.0038053,,,,
47,0.8078001737594604,3.0,0.6,0.0038053,,,,
48,0.7962744235992432,2.0,0.6,0.0038053,,,,
49,1.162945032119751,0.0,0.6,0.0038053,,,,
50,0.8466477394104004,8.0,0.6,0.0038053,,,,
51,0.7629679441452026,35.0,0.6,0.0038053,,,,
52,0.7334082126617432,48.0,0.6,0.0038053,,,,
53,0.6774190068244934,51.0,0.6,0.0038053,,,,
54,0.6002047061920166,55.0,0.6,0.0038053,,,,
55,0.6705125570297241,57.0,0.6,0.0038053,,,,
56,0.62703937292099,59.0,0.6,0.0038053,,,,
57,0.7098748087882996,51.0,0.6,0.0038053,,,,
58,0.6944540739059448,55.0,0.6,0.0038053,,,,
59,0.9656984210014343,57.0,0.6,0.0038053,,,,
60,0.818474531173706,52.0,0.6,0.0038053,,,,
61,0.6953270435333252,58.0,0.6,0.0038053,,,,
62,0.6892861127853394,51.0,0.6,0.0038053,,,,
63,0.7156745195388794,51.0,0.6,0.0038053,,,,
64,0.7491909265518188,54.0,0.6,0.0038053,,,,
65,0.7089762091636658,56.0,0.6,0.0038053,,,,
66,0.7024561166763306,54.0,0.6,0.0038053,,,,
67,0.688595175743103,64.0,0.6,0.0038053,,,,
68,0.8035788536071777,57.0,0.6,0.0038053,,,,
69,0.8991559743881226,66.0,0.6,0.0038053,,,,
70,0.8333538770675659,58.0,0.6,0.0038053,,,,
71,0.7369475364685059,53.0,0.6,0.0038053,,,,
72,0.6254311800003052,10.0,0.6,0.0038053,,,,
73,0.6317713856697083,1.0,0.6,0.0038053,,,,
74,0.663891077041626,11.0,0.6,0.0038053,,,,
75,0.709784984588623,64.0,0.6,0.0038053,,,,
76,0.7221823334693909,64.0,0.6,0.0038053,,,,
77,0.7030375003814697,40.0,0.6,0.0038053,,,,
78,0.6547211408615112,60.0,0.6,0.0038053,,,,
78,,,,,0.4729241877256318,1,0.4983935742971888,0.025469386571557007
79,0.6075854301452637,66.0,0.6,0.0038053,,,,
80,0.7427027821540833,66.0,0.6,0.0038053,,,,
81,0.6900345683097839,56.0,0.6,0.0038053,,,,
82,0.6104245185852051,59.0,0.6,0.0038053,,,,
83,0.648067831993103,61.0,0.6,0.0038053,,,,
84,0.6949673891067505,53.0,0.6,0.0038053,,,,
85,0.7424236536026001,60.0,0.6,0.0038053,,,,
86,0.7479416131973267,36.0,0.6,0.0038053,,,,
87,0.6986986398696899,43.0,0.6,0.0038053,,,,
88,0.7268801927566528,62.0,0.6,0.0038053,,,,
89,0.7262948751449585,66.0,0.6,0.0038053,,,,
90,0.7186238169670105,64.0,0.6,0.0038053,,,,
91,0.6271381378173828,64.0,0.6,0.0038053,,,,
92,0.6963379383087158,63.0,0.6,0.0038053,,,,
93,0.724638819694519,66.0,0.6,0.0038053,,,,
94,0.726596474647522,64.0,0.6,0.0038053,,,,
95,0.6983466148376465,63.0,0.6,0.0038053,,,,
96,0.673047661781311,64.0,0.6,0.0038053,,,,
97,0.6962458491325378,65.0,0.6,0.0038053,,,,
98,0.7032619714736938,66.0,0.6,0.0038053,,,,
99,0.6494710445404053,66.0,0.6,0.0038053,,,,
100,0.6959455013275146,66.0,0.6,0.0038053,,,,
101,0.7516145706176758,65.0,0.6,0.0038053,,,,
102,0.7236820459365845,63.0,0.6,0.0038053,,,,
103,0.7628880739212036,66.0,0.6,0.0038053,,,,
104,0.6493522524833679,65.0,0.6,0.0038053,,,,
105,0.7252569198608398,64.0,0.6,0.0038053,,,,
106,0.7407997846603394,63.0,0.6,0.0038053,,,,
107,0.7318137884140015,60.0,0.6,0.0038053,,,,
108,0.6670798063278198,63.0,0.6,0.0038053,,,,
109,0.673595666885376,64.0,0.6,0.0038053,,,,
110,0.6801523566246033,62.0,0.6,0.0038053,,,,
111,0.6646938323974609,64.0,0.6,0.0038053,,,,
112,0.7581437826156616,59.0,0.6,0.0038053,,,,
113,0.6865510940551758,64.0,0.6,0.0038053,,,,
114,0.7781964540481567,63.0,0.6,0.0038053,,,,
115,0.669479250907898,62.0,0.6,0.0038053,,,,
116,0.6836260557174683,64.0,0.6,0.0038053,,,,
117,0.728988766670227,66.0,0.6,0.0038053,,,,
118,0.7690353393554688,65.0,0.6,0.0038053,,,,
119,0.7566544413566589,65.0,0.6,0.0038053,,,,
120,0.7685155868530273,65.0,0.6,0.0038053,,,,
121,0.6816501021385193,67.0,0.6,0.0038053,,,,
122,0.7040648460388184,66.0,0.6,0.0038053,,,,
123,0.7632181644439697,61.0,0.6,0.0038053,,,,
124,0.6704373359680176,63.0,0.6,0.0038053,,,,
125,0.6722524762153625,66.0,0.6,0.0038053,,,,
126,0.6501507759094238,67.0,0.6,0.0038053,,,,
127,0.6775914430618286,66.0,0.6,0.0038053,,,,
128,0.6982059478759766,66.0,0.6,0.0038053,,,,
129,0.7078965902328491,64.0,0.6,0.0038053,,,,
130,0.8261728882789612,64.0,0.6,0.0038053,,,,
131,0.7614854574203491,62.0,0.6,0.0038053,,,,
132,0.7145869135856628,66.0,0.6,0.0038053,,,,
133,0.7247474789619446,66.0,0.6,0.0038053,,,,
134,0.6431850790977478,64.0,0.6,0.0038053,,,,
135,0.6648510694503784,63.0,0.6,0.0038053,,,,
136,0.6863846778869629,67.0,0.6,0.0038053,,,,
137,0.7100590467453003,67.0,0.6,0.0038053,,,,
138,0.710723876953125,66.0,0.6,0.0038053,,,,
139,0.6445207595825195,64.0,0.6,0.0038053,,,,
140,0.6569392681121826,66.0,0.6,0.0038053,,,,
141,0.6590718030929565,67.0,0.6,0.0038053,,,,
142,0.7743850946426392,66.0,0.6,0.0038053,,,,
143,0.7074502110481262,66.0,0.6,0.0038053,,,,
144,0.7307207584381104,66.0,0.6,0.0038053,,,,
145,0.7134878635406494,67.0,0.6,0.0038053,,,,
146,0.7440183162689209,64.0,0.6,0.0038053,,,,
